withdrawal_id,customer_id,date_id,payment_method_id,gross_withdrawal_amount,fees,net_withdrawal,status,currency
5296,5270,20251013,3,5.0,0.33,4.67,Approved,EUR
5297,5270,20250929,4,5.0,0.26,4.74,Approved,EUR
5298,5270,20251012,2,5.0,0.59,4.41,Approved,EUR
5299,5270,20251024,5,5.0,0.27,4.73,Approved,EUR
5300,5274,20250516,3,5.0,0.5,4.5,Approved,EUR
5301,5274,20250622,5,15.11,0.55,14.56,Approved,EUR
5302,5274,20250722,6,5.0,0.29,4.71,Approved,EUR
5303,5276,20250204,4,177.12,0.69,176.43,Approved,USD
5304,5278,20251031,3,258.03,2.05,255.98,Approved,EUR
5305,5279,20250730,6,83.06,0.92,82.14,Approved,EUR
5306,5279,20251007,1,43.15,0.76,42.39,Approved,EUR
5307,5279,20250908,1,34.98,0.62,34.36,Approved,EUR
5308,5279,20250831,3,35.09,0.63,34.46,Approved,EUR
5309,5279,20250917,6,124.38,0.88,123.5,Approved,EUR
5310,5281,20250501,4,327.16,2.73,324.43,Approved,USD
5311,5283,20250724,4,55.09,0.65,54.44,Approved,EUR
5312,5285,20251029,5,285.56,2.49,283.07,Approved,USD
5313,5286,20241210,6,263.11,1.42,261.69,Approved,NOK
5314,5288,20251029,1,39.1,0.46,38.64,Approved,EUR
5315,5288,20251028,4,11.07,0.39,10.68,Approved,EUR
5316,5288,20251012,6,9.75,0.47,9.28,Approved,EUR
5317,5291,20251031,2,75.88,0.71,75.17,Approved,NZD
5318,5292,20250831,1,1961.01,15.39,1945.62,Approved,ARS
5319,5298,20240607,1,51.28,0.68,50.6,Approved,CAD
5320,5298,20250711,1,17.19,0.7,16.49,Approved,CAD
5321,5298,20250723,1,58.03,0.64,57.39,Approved,CAD
5322,5298,20240510,2,8.15,0.27,7.88,Approved,CAD
5323,5298,20250217,3,33.6,0.45,33.15,Approved,CAD
5324,5299,20250421,3,123.19,1.34,121.85,Approved,EUR
5325,5299,20250908,3,141.76,0.84,140.92,Approved,EUR
5326,5300,20250427,6,12.84,0.53,12.31,Approved,SEK
5327,5300,20250611,3,13.66,0.36,13.3,Approved,SEK
5328,5300,20250807,1,5.0,0.63,4.37,Approved,SEK
5329,5301,20250506,2,89.87,0.79,89.08,Approved,DKK
5330,5301,20250408,3,79.58,0.78,78.8,Approved,DKK
5331,5304,20241128,6,37.61,0.48,37.13,Approved,BRL
5332,5304,20250309,6,56.82,0.55,56.27,Approved,BRL
5333,5305,20250914,2,5.0,0.6,4.4,Approved,ARS
5334,5305,20240909,3,5.0,0.59,4.41,Approved,ARS
5335,5305,20250711,6,5.0,0.28,4.72,Approved,ARS
5336,5305,20240831,5,7.32,0.29,7.03,Pending,ARS
5337,5305,20240929,1,5.0,0.26,4.74,Approved,ARS
5338,5305,20240907,3,5.0,0.63,4.37,Approved,ARS
5339,5306,20251006,3,912.42,5.99,906.43,Approved,EUR
5340,5307,20250531,2,1132.65,4.87,1127.78,Approved,EUR
5341,5307,20250817,1,1874.24,11.19,1863.05,Approved,EUR
5342,5309,20251024,1,3596.91,27.34,3569.57,Declined,BRL
5343,5311,20250912,2,5.53,0.58,4.95,Approved,EUR
5344,5311,20250827,3,5.0,0.29,4.71,Approved,EUR
5345,5311,20250716,5,14.67,0.36,14.31,Approved,EUR
5346,5314,20250715,5,27.79,0.54,27.25,Approved,SEK
5347,5317,20241213,2,273.76,1.39,272.37,Approved,DKK
5348,5317,20251017,6,1171.12,4.94,1166.18,Approved,DKK
5349,5317,20240916,3,238.91,2.15,236.76,Approved,DKK
5350,5317,20250603,6,408.62,3.23,405.39,Approved,DKK
5351,5320,20251010,3,75.99,0.84,75.15,Approved,COP
5352,5326,20250521,4,43.11,0.68,42.43,Pending,USD
5353,5326,20250930,4,69.83,0.69,69.14,Approved,USD
5354,5326,20250720,6,26.4,0.5,25.9,Approved,USD
5355,5326,20250725,6,44.94,0.55,44.39,Approved,USD
5356,5327,20250713,1,69.7,0.78,68.92,Approved,EUR
5357,5327,20241225,6,46.59,0.87,45.72,Approved,EUR
5358,5330,20250907,3,46.05,0.57,45.48,Approved,GBP
5359,5332,20250121,6,931.37,3.82,927.55,Approved,COP
5360,5334,20251026,2,6.11,0.3,5.81,Approved,NOK
5361,5334,20250831,2,5.0,0.21,4.79,Approved,NOK
5362,5336,20250322,3,224.2,1.35,222.85,Approved,BRL
5363,5337,20250215,3,465.76,3.9,461.86,Approved,DKK
5364,5340,20250315,1,3841.37,28.51,3812.86,Approved,EUR
5365,5340,20250531,1,12852.6,76.71,12775.89,Approved,EUR
5366,5342,20250529,6,68.29,1.07,67.22,Approved,MXN
5367,5342,20250909,5,31.58,0.57,31.01,Approved,MXN
5368,5343,20251025,6,26.79,0.61,26.18,Approved,AUD
5369,5343,20250319,3,38.45,0.4,38.05,Pending,AUD
5370,5346,20251014,6,297.28,2.23,295.05,Pending,SEK
5371,5346,20250916,3,94.69,0.76,93.93,Approved,SEK
5372,5346,20250925,3,35.28,0.48,34.8,Approved,SEK
5373,5347,20250522,2,654.49,5.28,649.21,Approved,AUD
5374,5348,20250626,5,26.75,0.32,26.43,Approved,NOK
5375,5353,20250911,2,4913.22,39.47,4873.75,Approved,EUR
5376,5354,20250625,3,79.1,0.53,78.57,Approved,GBP
5377,5354,20251001,1,81.75,0.51,81.24,Approved,GBP
5378,5356,20250329,1,204.3,1.07,203.23,Approved,EUR
5379,5357,20241201,1,210.37,1.14,209.23,Pending,CAD
5380,5358,20250715,4,975.85,7.74,968.11,Approved,MXN
5381,5358,20250314,6,780.37,5.25,775.12,Approved,MXN
5382,5359,20251010,4,1172.26,7.42,1164.84,Approved,ARS
5383,5360,20250207,3,182.47,1.15,181.32,Approved,NZD
5384,5361,20250607,1,39.92,0.6,39.32,Approved,EUR
5385,5362,20250912,2,38.93,0.84,38.09,Approved,AUD
5386,5362,20250905,6,42.16,0.65,41.51,Approved,AUD
5387,5363,20250517,4,162.74,1.52,161.22,Approved,EUR
5388,5364,20250425,4,6233.44,23.92,6209.52,Approved,EUR
5389,5364,20251005,2,1515.36,10.81,1504.55,Approved,EUR
5390,5365,20251016,6,5.0,0.46,4.54,Approved,CAD
5391,5365,20251017,6,5.0,0.32,4.68,Approved,CAD
5392,5365,20250929,4,5.0,0.42,4.58,Approved,CAD
5393,5365,20251020,5,5.0,0.59,4.41,Approved,CAD
5394,5369,20250822,3,189.94,2.11,187.83,Approved,EUR
5395,5369,20250410,2,51.33,0.68,50.65,Approved,EUR
5396,5369,20251028,4,587.82,3.42,584.4,Approved,EUR
5397,5369,20241028,6,727.36,2.22,725.14,Approved,EUR
5398,5371,20250108,5,13.5,0.33,13.17,Approved,NZD
5399,5371,20250824,2,13.71,0.35,13.36,Approved,NZD
5400,5372,20250310,4,21.3,0.39,20.91,Approved,EUR
5401,5372,20251005,6,5.0,0.6,4.4,Approved,EUR
5402,5373,20250519,1,569.16,2.29,566.87,Approved,EUR
5403,5375,20241217,1,68.86,0.63,68.23,Approved,NOK
5404,5377,20241228,6,241.36,1.92,239.44,Approved,EUR
5405,5381,20250329,6,30.82,0.53,30.29,Approved,ARS
5406,5382,20250826,2,121.54,0.79,120.75,Approved,NZD
5407,5385,20250805,6,42.31,0.85,41.46,Approved,COP
5408,5385,20250201,1,238.19,1.87,236.32,Approved,COP
5409,5386,20251019,3,157.79,0.84,156.95,Approved,EUR
5410,5387,20250930,4,69.63,0.45,69.18,Approved,AUD
5411,5387,20250906,6,88.45,0.9,87.55,Approved,AUD
5412,5388,20250906,6,7.52,0.51,7.01,Approved,EUR
5413,5388,20250314,1,5.0,0.46,4.54,Approved,EUR
5414,5388,20250608,6,5.0,0.58,4.42,Pending,EUR
5415,5388,20250702,2,5.86,0.56,5.3,Approved,EUR
5416,5392,20250617,2,33.12,0.65,32.47,Declined,EUR
5417,5392,20250718,6,74.89,0.85,74.04,Approved,EUR
5418,5392,20250910,1,37.56,0.44,37.12,Approved,EUR
5419,5396,20251024,2,598.34,4.6,593.74,Approved,CAD
5420,5398,20251020,1,470.58,2.38,468.2,Approved,ARS
5421,5399,20250828,4,805.92,3.86,802.06,Approved,EUR
5422,5400,20240530,6,50.24,0.45,49.79,Approved,EUR
5423,5403,20240829,1,5.0,0.42,4.58,Approved,NZD
5424,5403,20250703,6,5.0,0.53,4.47,Approved,NZD
5425,5403,20241126,2,5.0,0.38,4.62,Approved,NZD
5426,5403,20240611,1,5.0,0.31,4.69,Approved,NZD
5427,5403,20240720,5,5.0,0.26,4.74,Approved,NZD
5428,5403,20251011,5,5.0,0.55,4.45,Approved,NZD
5429,5405,20250605,6,10.01,0.5,9.51,Approved,EUR
5430,5405,20240623,6,12.81,0.68,12.13,Approved,EUR
5431,5405,20240722,1,26.66,0.49,26.17,Pending,EUR
5432,5406,20251024,3,72.77,0.89,71.88,Approved,EUR
5433,5408,20251022,3,170.34,1.0,169.34,Approved,EUR
5434,5408,20251022,2,84.09,0.9,83.19,Approved,EUR
5435,5408,20251031,1,13.22,0.37,12.85,Approved,EUR
5436,5408,20251031,6,15.84,0.28,15.56,Approved,EUR
5437,5408,20251031,3,68.41,0.5,67.91,Declined,EUR
5438,5408,20251029,1,40.4,0.62,39.78,Approved,EUR
5439,5409,20250925,2,311.22,1.72,309.5,Approved,BRL
5440,5411,20250517,4,190.75,1.62,189.13,Approved,GBP
5441,5413,20250613,6,27.77,0.41,27.36,Approved,EUR
5442,5416,20250812,4,76.23,0.75,75.48,Approved,CAD
5443,5416,20250810,5,59.44,0.8,58.64,Approved,CAD
5444,5416,20250920,1,392.99,1.58,391.41,Pending,CAD
5445,5417,20250605,4,538.66,2.13,536.53,Approved,EUR
5446,5424,20251030,3,94.3,0.77,93.53,Approved,USD
5447,5424,20251003,6,41.33,0.77,40.56,Approved,USD
5448,5425,20250525,4,174.19,1.08,173.11,Approved,EUR
5449,5425,20250331,3,57.5,0.64,56.86,Approved,EUR
5450,5427,20241121,2,67.56,0.67,66.89,Approved,EUR
5451,5428,20250624,1,122.63,0.96,121.67,Approved,SEK
5452,5428,20250730,2,75.3,0.92,74.38,Approved,SEK
5453,5428,20251019,5,149.44,1.78,147.66,Approved,SEK
5454,5430,20250801,5,25.35,0.62,24.73,Approved,EUR
5455,5431,20251011,6,172.3,1.36,170.94,Approved,EUR
5456,5432,20251002,3,28.91,0.8,28.11,Approved,SEK
5457,5432,20250917,5,19.85,0.5,19.35,Approved,SEK
5458,5433,20251003,2,675.04,2.1,672.94,Approved,BRL
5459,5434,20251010,6,109.56,0.68,108.88,Pending,COP
5460,5434,20251019,2,19.28,0.59,18.69,Approved,COP
5461,5434,20251012,3,260.46,1.89,258.57,Approved,COP
5462,5435,20251029,3,6.22,0.26,5.96,Approved,AUD
5463,5438,20250602,1,4651.15,25.69,4625.46,Pending,BRL
5464,5439,20250617,3,136.04,0.89,135.15,Approved,ARS
5465,5439,20251031,2,353.24,2.93,350.31,Approved,ARS
5466,5440,20240721,5,7.41,0.28,7.13,Approved,EUR
5467,5440,20250812,3,49.12,0.41,48.71,Approved,EUR
5468,5440,20250815,4,16.0,0.61,15.39,Approved,EUR
5469,5443,20250511,4,90.78,0.53,90.25,Approved,EUR
5470,5443,20250324,2,38.98,0.6,38.38,Approved,EUR
5471,5447,20250916,6,758.58,5.08,753.5,Approved,EUR
5472,5448,20250628,3,171.93,1.13,170.8,Approved,EUR
5473,5449,20250505,1,77.3,0.76,76.54,Approved,EUR
5474,5449,20251016,5,495.13,3.86,491.27,Approved,EUR
5475,5452,20250820,1,207.69,1.61,206.08,Approved,EUR
5476,5452,20250110,6,16.15,0.64,15.51,Approved,EUR
5477,5452,20250813,1,174.95,1.0,173.95,Approved,EUR
5478,5455,20250910,4,519.18,4.35,514.83,Approved,BRL
5479,5456,20250707,6,146.05,1.02,145.03,Approved,EUR
5480,5461,20250531,5,5.0,0.56,4.44,Approved,EUR
5481,5461,20241205,3,5.0,0.35,4.65,Approved,EUR
5482,5461,20250828,2,5.0,0.45,4.55,Approved,EUR
5483,5461,20250607,6,5.0,0.54,4.46,Approved,EUR
5484,5462,20250915,3,135.63,0.76,134.87,Approved,BRL
5485,5462,20250429,6,1196.04,4.03,1192.01,Approved,BRL
5486,5463,20251003,3,76.93,0.73,76.2,Approved,EUR
5487,5465,20240919,1,297.41,2.37,295.04,Approved,EUR
5488,5466,20250123,3,5.0,0.3,4.7,Approved,CAD
5489,5466,20250505,6,25.86,0.53,25.33,Approved,CAD
5490,5467,20250916,2,2270.28,15.43,2254.85,Approved,BRL
5491,5467,20250324,3,2551.94,16.32,2535.62,Declined,BRL
5492,5468,20250425,4,338.11,1.81,336.3,Approved,EUR
5493,5470,20250817,6,63.42,0.75,62.67,Approved,MXN
5494,5470,20251012,6,26.34,0.43,25.91,Approved,MXN
5495,5472,20250923,3,810.07,2.51,807.56,Declined,EUR
5496,5473,20250907,1,9.92,0.4,9.52,Approved,AUD
5497,5473,20250615,2,85.98,0.86,85.12,Approved,AUD
5498,5473,20250602,5,9.41,0.51,8.9,Approved,AUD
5499,5473,20240722,3,151.76,0.91,150.85,Approved,AUD
5500,5473,20250120,3,54.62,0.63,53.99,Approved,AUD
5501,5474,20250827,6,3161.62,15.03,3146.59,Approved,COP
5502,5477,20241205,4,32.93,0.55,32.38,Approved,AUD
5503,5479,20250728,3,264.58,2.65,261.93,Approved,ARS
5504,5479,20240601,3,563.8,3.08,560.72,Approved,ARS
5505,5479,20250508,1,105.65,0.9,104.75,Approved,ARS
5506,5481,20250311,3,49.96,0.56,49.4,Approved,USD
5507,5482,20250616,2,2200.79,11.17,2189.62,Approved,EUR
5508,5483,20250612,1,282.78,1.83,280.95,Approved,NOK
5509,5483,20250414,5,178.22,1.32,176.9,Approved,NOK
5510,5483,20250419,4,11.78,0.51,11.27,Approved,NOK
5511,5484,20250324,4,36.56,0.58,35.98,Approved,ARS
5512,5484,20250808,2,11.72,0.4,11.32,Approved,ARS
5513,5484,20250721,6,20.07,0.67,19.4,Approved,ARS
5514,5484,20250623,5,24.67,0.72,23.95,Pending,ARS
5515,5485,20241019,6,614.56,4.32,610.24,Approved,EUR
5516,5487,20250927,4,230.99,0.98,230.01,Approved,CAD
5517,5488,20240708,6,5.0,0.56,4.44,Approved,BRL
5518,5488,20250324,3,5.0,0.43,4.57,Approved,BRL
5519,5488,20251014,1,5.0,0.56,4.44,Approved,BRL
5520,5489,20251022,2,27.69,0.49,27.2,Approved,DKK
5521,5489,20240828,6,32.38,0.73,31.65,Approved,DKK
5522,5490,20250825,2,54.72,0.5,54.22,Approved,COP
5523,5491,20250929,4,170.42,1.53,168.89,Approved,EUR
5524,5492,20251002,4,602.67,3.72,598.95,Approved,EUR
5525,5493,20250913,6,73.86,0.73,73.13,Approved,BRL
5526,5493,20250604,6,94.86,0.67,94.19,Pending,BRL
5527,5493,20251019,3,161.17,1.46,159.71,Approved,BRL
5528,5494,20250725,4,201.86,2.09,199.77,Pending,COP
5529,5495,20251003,2,169.59,1.66,167.93,Approved,ARS
5530,5495,20241204,1,36.42,0.34,36.08,Approved,ARS
5531,5495,20250704,2,326.06,2.47,323.59,Pending,ARS
5532,5497,20251028,6,781.15,4.4,776.75,Approved,AUD
5533,5499,20250808,6,474.38,3.58,470.8,Approved,ARS
5534,5500,20250505,6,29.7,0.75,28.95,Approved,EUR
5535,5500,20250519,3,19.48,0.71,18.77,Approved,EUR
5536,5500,20250718,6,116.97,0.93,116.04,Approved,EUR
5537,5500,20250529,6,63.65,0.8,62.85,Approved,EUR
5538,5500,20251024,6,8.46,0.63,7.83,Approved,EUR
5539,5502,20251018,2,531.22,4.57,526.65,Approved,SEK
5540,5509,20251029,2,25.97,0.52,25.45,Approved,EUR
5541,5513,20250204,5,53.38,0.59,52.79,Approved,MXN
5542,5514,20250930,2,3205.74,14.13,3191.61,Approved,EUR
5543,5515,20250925,3,10.2,0.31,9.89,Approved,EUR
5544,5515,20250922,6,11.07,0.26,10.81,Approved,EUR
5545,5515,20250827,1,143.9,0.97,142.93,Approved,EUR
5546,5517,20250906,4,127.6,1.02,126.58,Approved,NZD
5547,5518,20250828,3,105.15,0.88,104.27,Approved,NOK
5548,5520,20251013,3,216.11,2.1,214.01,Approved,CAD
5549,5523,20250109,6,40.26,0.61,39.65,Declined,AUD
5550,5523,20241222,4,35.45,0.62,34.83,Approved,AUD
5551,5523,20240428,6,169.47,1.34,168.13,Approved,AUD
5552,5524,20250926,6,81.49,1.13,80.36,Approved,BRL
5553,5534,20250930,5,3782.0,13.37,3768.63,Approved,EUR
5554,5534,20250715,6,544.48,4.31,540.17,Approved,EUR
5555,5534,20250407,4,4665.12,14.1,4651.02,Approved,EUR
5556,5535,20251023,2,283.02,1.14,281.88,Approved,SEK
5557,5535,20251003,6,23.88,0.67,23.21,Declined,SEK
5558,5537,20250227,3,77.51,0.78,76.73,Approved,EUR
5559,5537,20250517,3,50.32,0.74,49.58,Approved,EUR
5560,5537,20250920,3,80.2,1.13,79.07,Approved,EUR
5561,5537,20250614,2,52.6,0.9,51.7,Approved,EUR
5562,5537,20250421,1,32.52,0.6,31.92,Approved,EUR
5563,5537,20250815,3,88.48,0.54,87.94,Approved,EUR
5564,5538,20250825,6,131.35,1.28,130.07,Approved,BRL
5565,5539,20250429,1,11721.27,68.67,11652.6,Approved,EUR
5566,5539,20251029,6,2560.32,14.48,2545.84,Approved,EUR
5567,5539,20250710,6,2469.01,11.31,2457.7,Approved,EUR
5568,5542,20250513,6,157.09,1.0,156.09,Approved,NZD
5569,5543,20241208,1,826.28,6.85,819.43,Approved,USD
5570,5543,20240727,1,1370.67,8.02,1362.65,Pending,USD
5571,5543,20250210,1,2239.57,6.06,2233.51,Pending,USD
5572,5543,20240817,6,1233.84,2.96,1230.88,Approved,USD
5573,5545,20250814,4,157.86,0.67,157.19,Approved,MXN
5574,5545,20250829,3,554.03,2.19,551.84,Approved,MXN
5575,5549,20250612,4,91.66,1.3,90.36,Approved,EUR
5576,5552,20241219,1,8.8,0.56,8.24,Approved,EUR
5577,5552,20250201,2,37.68,0.44,37.24,Pending,EUR
5578,5557,20241214,6,17.12,0.56,16.56,Approved,MXN
5579,5557,20250221,6,44.13,0.45,43.68,Approved,MXN
5580,5561,20250614,2,5.0,0.54,4.46,Approved,USD
5581,5561,20250910,1,5.0,0.63,4.37,Approved,USD
5582,5561,20250221,6,5.0,0.26,4.74,Approved,USD
5583,5561,20251014,1,5.0,0.56,4.44,Approved,USD
5584,5561,20251023,6,5.0,0.6,4.4,Approved,USD
5585,5561,20250714,5,5.0,0.33,4.67,Approved,USD
5586,5561,20250430,4,5.0,0.44,4.56,Approved,USD
5587,5563,20250911,3,5.0,0.58,4.42,Approved,USD
5588,5563,20250630,3,17.83,0.29,17.54,Approved,USD
5589,5563,20250725,6,6.21,0.6,5.61,Approved,USD
5590,5564,20250129,2,789.19,4.97,784.22,Approved,DKK
5591,5566,20250822,2,1448.24,6.44,1441.8,Approved,EUR
5592,5569,20250519,1,89.91,0.77,89.14,Approved,EUR
5593,5571,20250731,5,20.59,0.28,20.31,Approved,EUR
5594,5571,20250818,3,7.9,0.24,7.66,Approved,EUR
5595,5572,20250702,6,175.32,1.18,174.14,Approved,COP
5596,5576,20250525,5,5.0,0.57,4.43,Approved,EUR
5597,5576,20250922,3,5.0,0.52,4.48,Approved,EUR
5598,5578,20251018,6,125.39,1.01,124.38,Approved,MXN
5599,5578,20250919,6,232.39,1.83,230.56,Approved,MXN
5600,5580,20250823,4,28.16,0.61,27.55,Approved,BRL
5601,5580,20240608,1,36.74,0.67,36.07,Approved,BRL
5602,5581,20250613,3,162.65,0.72,161.93,Approved,MXN
5603,5584,20241212,1,194.85,1.25,193.6,Approved,EUR
5604,5584,20250130,6,1208.33,6.72,1201.61,Approved,EUR
5605,5585,20251010,3,17.32,0.37,16.95,Approved,ARS
5606,5587,20250316,1,2597.52,8.14,2589.38,Pending,EUR
5607,5588,20250813,6,558.65,2.99,555.66,Approved,EUR
5608,5592,20250404,5,600.52,2.84,597.68,Pending,EUR
5609,5594,20250925,1,85.67,0.68,84.99,Pending,MXN
5610,5595,20250107,5,2077.18,12.57,2064.61,Approved,AUD
5611,5598,20250904,5,979.79,2.99,976.8,Pending,USD
5612,5602,20251025,2,1431.18,10.68,1420.5,Approved,AUD
5613,5604,20251029,5,12.71,0.5,12.21,Approved,NOK
5614,5606,20250802,6,34.66,0.69,33.97,Approved,EUR
5615,5606,20251013,6,14.3,0.6,13.7,Approved,EUR
5616,5607,20251030,6,177.78,1.25,176.53,Pending,GBP
5617,5607,20251022,6,201.05,0.72,200.33,Approved,GBP
5618,5609,20250426,3,243.39,1.68,241.71,Pending,EUR
5619,5611,20251002,6,39.91,0.76,39.15,Approved,EUR
5620,5611,20251027,6,38.12,0.64,37.48,Approved,EUR
5621,5613,20251026,5,135.76,1.12,134.64,Pending,EUR
5622,5613,20250922,6,379.88,2.97,376.91,Approved,EUR
5623,5613,20250827,5,145.03,1.0,144.03,Approved,EUR
5624,5613,20250928,6,77.22,0.8,76.42,Approved,EUR
5625,5616,20251018,4,10.31,0.49,9.82,Approved,ARS
5626,5618,20250623,3,157.91,0.85,157.06,Approved,EUR
5627,5620,20250914,4,1080.72,3.25,1077.47,Approved,EUR
5628,5627,20250912,2,101.31,1.11,100.2,Pending,EUR
5629,5627,20250501,2,68.12,0.79,67.33,Approved,EUR
5630,5627,20250909,2,38.33,0.62,37.71,Approved,EUR
5631,5627,20251013,4,94.37,0.59,93.78,Approved,EUR
5632,5629,20250321,3,50.32,0.76,49.56,Approved,EUR
5633,5633,20250909,3,259.11,1.42,257.69,Approved,EUR
5634,5634,20251009,2,824.62,5.67,818.95,Approved,SEK
5635,5639,20241021,1,26.48,0.56,25.92,Approved,EUR
5636,5639,20250306,3,7.46,0.44,7.02,Pending,EUR
5637,5639,20241107,2,18.64,0.38,18.26,Approved,EUR
5638,5639,20250606,2,6.5,0.23,6.27,Approved,EUR
5639,5641,20250820,3,16.6,0.42,16.18,Approved,USD
5640,5642,20240528,4,29.46,0.49,28.97,Approved,EUR
5641,5643,20251011,6,204.68,1.62,203.06,Approved,GBP
5642,5649,20250926,5,32.78,0.66,32.12,Approved,EUR
5643,5650,20250317,6,115.8,1.29,114.51,Pending,CAD
5644,5651,20250527,5,115.4,1.2,114.2,Pending,BRL
5645,5652,20250523,6,20.26,0.49,19.77,Approved,CAD
5646,5652,20250105,6,298.42,1.61,296.81,Approved,CAD
5647,5653,20250922,1,5.0,0.31,4.69,Approved,EUR
5648,5653,20250831,6,16.87,0.46,16.41,Approved,EUR
5649,5653,20250110,6,5.0,0.55,4.45,Approved,EUR
5650,5654,20250806,4,87.82,1.13,86.69,Approved,EUR
5651,5655,20250916,6,40.33,0.88,39.45,Approved,EUR
5652,5657,20251023,1,7.62,0.29,7.33,Pending,EUR
5653,5657,20251022,4,5.0,0.39,4.61,Approved,EUR
5654,5658,20240520,6,61.1,0.78,60.32,Approved,AUD
5655,5660,20250701,3,186.9,1.17,185.73,Approved,EUR
5656,5662,20251017,1,455.26,3.34,451.92,Approved,EUR
5657,5663,20250528,3,516.34,4.26,512.08,Approved,AUD
5658,5663,20250626,6,167.33,1.33,166.0,Approved,AUD
5659,5664,20250814,6,367.56,2.56,365.0,Approved,AUD
5660,5667,20251013,5,70.84,0.64,70.2,Approved,GBP
5661,5669,20251026,3,20.28,0.37,19.91,Approved,EUR
5662,5669,20250401,3,5.0,0.55,4.45,Approved,EUR
5663,5670,20250902,2,155.56,0.83,154.73,Approved,EUR
5664,5674,20251018,3,143.4,0.78,142.62,Approved,EUR
5665,5674,20251029,2,336.92,2.38,334.54,Approved,EUR
5666,5674,20251030,4,75.7,1.04,74.66,Approved,EUR
5667,5674,20251021,5,319.2,2.87,316.33,Approved,EUR
5668,5674,20251021,1,244.65,1.32,243.33,Approved,EUR
5669,5676,20250918,6,177.68,1.45,176.23,Approved,USD
5670,5677,20250927,5,89.59,0.74,88.85,Approved,MXN
5671,5677,20251014,6,210.42,1.01,209.41,Approved,MXN
5672,5677,20250820,6,36.65,0.66,35.99,Approved,MXN
5673,5678,20250911,6,117.45,0.78,116.67,Approved,EUR
5674,5679,20250108,2,5.23,0.5,4.73,Approved,EUR
5675,5679,20250727,4,21.22,0.46,20.76,Approved,EUR
5676,5679,20250515,6,5.0,0.48,4.52,Approved,EUR
5677,5680,20250416,4,1597.81,12.6,1585.21,Approved,COP
5678,5683,20250520,5,436.41,2.97,433.44,Approved,NZD
5679,5686,20250111,2,72.82,0.84,71.98,Approved,MXN
5680,5686,20250218,6,174.75,1.53,173.22,Pending,MXN
5681,5686,20250911,3,114.45,0.95,113.5,Approved,MXN
5682,5686,20251025,6,194.43,1.49,192.94,Approved,MXN
5683,5687,20251024,2,25.31,0.57,24.74,Pending,DKK
5684,5687,20250822,4,14.44,0.37,14.07,Approved,DKK
5685,5687,20241207,1,16.15,0.5,15.65,Approved,DKK
5686,5689,20250713,3,561.7,3.54,558.16,Approved,DKK
5687,5690,20251029,5,3426.31,18.96,3407.35,Approved,EUR
5688,5693,20250306,5,93.07,0.65,92.42,Approved,EUR
5689,5693,20250409,3,12.42,0.59,11.83,Pending,EUR
5690,5695,20250712,3,48.8,0.32,48.48,Approved,EUR
5691,5695,20250511,5,29.86,0.74,29.12,Approved,EUR
5692,5695,20241031,5,34.84,0.39,34.45,Pending,EUR
5693,5698,20250410,3,1400.08,6.5,1393.58,Approved,EUR
5694,5699,20250511,2,6.79,0.25,6.54,Approved,EUR
5695,5699,20241128,3,6.52,0.38,6.14,Approved,EUR
5696,5699,20250415,6,35.35,0.76,34.59,Approved,EUR
5697,5700,20250824,1,63.01,0.7,62.31,Approved,GBP
5698,5701,20250521,6,37.47,0.5,36.97,Approved,SEK
5699,5701,20250929,2,75.81,0.75,75.06,Approved,SEK
5700,5703,20250803,6,99.84,0.97,98.87,Approved,EUR
5701,5705,20251007,4,15.59,0.57,15.02,Approved,NOK
5702,5705,20241129,5,120.43,0.62,119.81,Approved,NOK
5703,5708,20250427,1,164.16,1.24,162.92,Approved,EUR
5704,5708,20250203,5,106.68,0.79,105.89,Approved,EUR
5705,5708,20250807,6,26.9,0.66,26.24,Approved,EUR
5706,5710,20250805,6,56.47,0.6,55.87,Approved,EUR
5707,5710,20250922,6,49.69,0.62,49.07,Approved,EUR
5708,5714,20250109,1,179.84,1.04,178.8,Approved,EUR
5709,5717,20250612,4,47.23,0.65,46.58,Approved,EUR
5710,5717,20241213,4,12.24,0.33,11.91,Pending,EUR
5711,5717,20251008,1,36.95,0.61,36.34,Approved,EUR
5712,5720,20250919,4,457.27,3.36,453.91,Approved,EUR
5713,5722,20250305,4,7.97,0.34,7.63,Declined,EUR
5714,5722,20250731,3,16.24,0.48,15.76,Approved,EUR
5715,5722,20250508,6,48.43,0.7,47.73,Pending,EUR
5716,5723,20251024,2,348.39,2.78,345.61,Approved,AUD
5717,5723,20251017,4,140.94,1.02,139.92,Approved,AUD
5718,5723,20250905,2,494.66,2.66,492.0,Approved,AUD
5719,5723,20251018,6,450.37,3.73,446.64,Approved,AUD
5720,5725,20251030,3,2974.21,15.35,2958.86,Approved,USD
5721,5725,20250823,1,1093.27,2.89,1090.38,Approved,USD
5722,5725,20250906,4,1316.63,7.96,1308.67,Approved,USD
5723,5726,20240128,1,57.77,0.72,57.05,Approved,EUR
5724,5727,20250322,5,40.56,0.45,40.11,Approved,EUR
5725,5727,20250621,1,60.51,0.82,59.69,Pending,EUR
5726,5727,20250904,6,8.43,0.31,8.12,Approved,EUR
5727,5727,20250324,3,44.81,0.74,44.07,Approved,EUR
5728,5727,20250717,4,60.07,0.87,59.2,Approved,EUR
5729,5730,20240617,1,645.12,3.6,641.52,Approved,EUR
