purchase_id,customer_id,date_id,payment_method_id,gross_purchase_amount,bonus_credit,payment_fees,net_deposit,currency,status
66546,2082,20250630,3,52.25,0.0,1.66,50.59,GBP,Approved
66547,311,20250901,1,63.34,0.0,1.24,62.1,ARS,Approved
66548,2017,20241026,5,24.84,0.0,0.7,24.14,GBP,Approved
66549,1937,20240821,5,71.78,7.45,1.73,70.05,NOK,Approved
66550,4138,20240514,6,8.37,0.0,0.27,8.1,USD,Approved
66551,1068,20241021,3,59.23,6.29,1.84,57.39,MXN,Approved
66552,412,20241206,3,109.45,0.0,3.15,106.3,EUR,Approved
66553,345,20250519,3,78.89,0.0,2.35,76.54,DKK,Approved
66554,721,20240830,5,43.76,0.0,1.11,42.65,AUD,Approved
66555,141,20240407,2,7.92,0.0,0.25,7.67,EUR,Approved
66556,4626,20240916,2,28.11,0.0,0.63,27.48,EUR,Approved
66557,5695,20240324,3,42.99,7.1,1.42,41.57,EUR,Approved
66558,952,20250614,1,5.0,0.33,0.19,4.81,CAD,Approved
66559,603,20240430,1,110.28,0.0,2.09,108.19,USD,Approved
66560,3583,20240212,2,28.02,0.0,0.63,27.39,GBP,Approved
66561,2017,20240304,1,358.85,0.0,6.56,352.29,GBP,Approved
66562,3517,20241202,2,68.33,0.0,1.4,66.93,CAD,Approved
66563,4253,20250822,4,41.59,0.0,1.06,40.53,EUR,Approved
66564,5679,20240927,3,59.49,0.0,1.85,57.64,EUR,Approved
66565,5307,20240212,1,50.79,0.0,1.01,49.78,EUR,Approved
66566,709,20240314,1,26.72,2.36,0.58,26.14,EUR,Approved
66567,336,20250930,1,51.92,0.0,1.03,50.89,CAD,Approved
66568,393,20250615,5,15.44,0.0,0.49,14.95,NOK,Approved
66569,3942,20250618,5,68.65,0.0,1.66,66.99,BRL,Approved
66570,2450,20250401,1,129.14,0.0,2.42,126.72,AUD,Approved
66571,1515,20250906,5,89.53,0.0,2.12,87.41,EUR,Approved
66572,2267,20250727,3,47.01,0.0,1.52,45.49,SEK,Approved
66573,4743,20250513,3,147.22,0.0,4.13,143.09,EUR,Approved
66574,3249,20250727,5,35.06,0.0,0.92,34.14,DKK,Approved
66575,4477,20241125,3,42.9,0.0,1.42,41.48,EUR,Declined
66576,5340,20250312,3,76.94,0.0,2.3,74.64,EUR,Approved
66577,3824,20241112,2,23.83,0.0,0.55,23.28,COP,Approved
66578,1164,20250718,2,7.3,0.0,0.24,7.06,NZD,Approved
66579,1234,20251004,1,73.26,0.0,1.42,71.84,CAD,Approved
66580,1574,20250130,2,85.62,0.0,1.73,83.89,BRL,Approved
66581,525,20250927,2,29.53,0.0,0.66,28.87,COP,Approved
66582,5148,20250615,1,17.66,0.0,0.42,17.24,MXN,Approved
66583,2339,20250620,2,109.25,0.0,2.18,107.07,EUR,Approved
66584,1577,20240128,3,47.47,0.0,1.53,45.94,USD,Approved
66585,19,20250611,3,90.35,11.5,2.65,87.7,COP,Approved
66586,5986,20240616,3,97.55,0.0,2.84,94.71,NZD,Approved
66587,4888,20250805,5,35.5,0.0,0.93,34.57,EUR,Approved
66588,5944,20241227,2,73.64,0.0,1.5,72.14,NZD,Approved
66589,1164,20240728,6,60.02,0.0,0.68,59.34,NZD,Approved
66590,140,20250129,6,82.33,0.0,0.86,81.47,USD,Chargeback
66591,2089,20250526,1,7.27,0.0,0.23,7.04,CAD,Approved
66592,1574,20250831,3,16.25,0.0,0.72,15.53,BRL,Approved
66593,5930,20250304,4,32.55,2.78,0.87,31.68,NOK,Declined
66594,266,20240930,2,50.55,0.0,1.06,49.49,EUR,Approved
66595,709,20240801,3,140.95,0.0,3.96,136.99,EUR,Approved
66596,428,20251007,2,111.6,0.0,2.22,109.38,COP,Approved
66597,4940,20240705,1,13.43,0.0,0.34,13.09,NOK,Approved
66598,2279,20250414,2,21.21,0.0,0.5,20.71,EUR,Approved
66599,2950,20240918,5,182.79,0.0,4.17,178.62,EUR,Approved
66600,1574,20250905,1,53.14,3.4,1.06,52.08,BRL,Approved
66601,902,20241215,1,81.41,0.0,1.57,79.84,ARS,Approved
66602,4088,20240904,1,29.26,0.0,0.63,28.63,CAD,Approved
66603,5507,20250108,5,154.61,0.0,3.55,151.06,EUR,Approved
66604,4888,20250519,4,41.06,8.39,1.05,40.01,EUR,Approved
66605,4356,20241012,2,162.07,29.55,3.18,158.89,AUD,Approved
66606,2123,20250305,5,17.38,3.88,0.53,16.85,ARS,Approved
66607,5530,20250508,3,62.45,0.0,1.92,60.53,GBP,Chargeback
66608,5514,20250204,5,75.56,0.0,1.81,73.75,EUR,Approved
66609,3815,20240808,1,52.17,5.18,1.04,51.13,CAD,Declined
66610,2267,20250403,4,36.26,0.0,0.95,35.31,SEK,Approved
66611,4201,20250104,1,31.96,0.0,0.68,31.28,EUR,Approved
66612,3323,20250505,2,47.36,8.92,1.0,46.36,ARS,Approved
66613,2055,20250818,6,402.02,0.0,3.42,398.6,SEK,Approved
66614,3249,20250908,4,42.14,0.0,1.08,41.06,DKK,Approved
66615,1235,20250524,4,6.21,1.01,0.29,5.92,NZD,Approved
66616,3947,20240730,5,63.08,0.0,1.54,61.54,EUR,Approved
66617,5380,20240920,4,19.53,0.0,0.58,18.95,EUR,Approved
66618,3145,20240626,2,41.27,0.0,0.88,40.39,BRL,Approved
66619,1889,20240524,5,39.23,0.0,1.01,38.22,USD,Approved
66620,5739,20250317,4,35.91,0.0,0.94,34.97,AUD,Approved
66621,3690,20250830,1,5.0,1.12,0.19,4.81,SEK,Approved
66622,3036,20250414,2,25.61,6.18,0.59,25.02,GBP,Approved
66623,2279,20250622,5,118.77,14.9,2.76,116.01,EUR,Approved
66624,3238,20240227,2,21.53,0.0,0.51,21.02,BRL,Approved
66625,2914,20240410,3,10.58,0.0,0.58,10.0,COP,Approved
66626,4865,20240226,6,74.22,0.0,0.79,73.43,AUD,Approved
66627,5340,20241211,5,79.53,0.0,1.9,77.63,EUR,Approved
66628,4734,20241011,5,67.69,0.0,1.64,66.05,NOK,Approved
66629,1899,20241006,5,62.07,0.0,1.52,60.55,GBP,Declined
66630,3561,20240709,2,140.88,0.0,2.78,138.1,EUR,Approved
66631,5514,20241119,3,5.0,0.0,0.43,4.57,EUR,Approved
66632,5543,20250508,3,56.4,0.0,1.77,54.63,USD,Approved
66633,5381,20250406,6,34.49,0.0,0.48,34.01,ARS,Approved
66634,1802,20240317,4,60.3,0.0,1.48,58.82,EUR,Approved
66635,3779,20250210,3,13.68,0.0,0.66,13.02,AUD,Approved
66636,3281,20240508,2,64.99,0.0,1.33,63.66,NZD,Approved
66637,2690,20240906,2,40.23,0.0,0.86,39.37,GBP,Approved
66638,5945,20240709,2,72.9,0.0,1.49,71.41,SEK,Approved
66639,2055,20240127,2,151.63,34.86,2.98,148.65,SEK,Approved
66640,1407,20250127,1,81.07,0.0,1.56,79.51,GBP,Approved
66641,3320,20240127,4,521.65,0.0,11.63,510.02,USD,Approved
66642,525,20241211,1,18.73,0.0,0.44,18.29,COP,Approved
66643,4337,20250103,1,49.85,6.42,1.0,48.85,EUR,Approved
66644,19,20241228,1,117.84,0.0,2.22,115.62,COP,Approved
66645,1097,20240215,1,24.07,0.0,0.53,23.54,USD,Approved
66646,5882,20250307,6,68.9,0.0,0.75,68.15,EUR,Approved
66647,932,20250301,2,65.6,0.0,1.35,64.25,GBP,Approved
66648,230,20240824,2,24.95,0.0,0.57,24.38,EUR,Approved
66649,1420,20240721,3,29.29,0.0,1.06,28.23,EUR,Approved
66650,1558,20250727,3,166.4,0.0,4.63,161.77,EUR,Approved
66651,567,20250724,4,32.4,0.0,0.86,31.54,EUR,Approved
66652,1628,20250123,2,94.7,7.87,1.9,92.8,EUR,Approved
66653,2854,20240201,1,21.55,0.0,0.49,21.06,EUR,Approved
66654,2279,20250826,2,62.21,0.0,1.28,60.93,EUR,Approved
66655,507,20250731,1,92.37,0.0,1.76,90.61,NZD,Approved
66656,1888,20241017,2,19.41,0.0,0.47,18.94,EUR,Approved
66657,4059,20250722,4,48.68,0.0,1.22,47.46,COP,Approved
66658,2279,20251026,3,25.28,0.0,0.96,24.32,EUR,Approved
66659,1720,20250729,1,12.5,0.0,0.32,12.18,EUR,Approved
66660,863,20240805,2,32.22,0.0,0.71,31.51,SEK,Approved
66661,2082,20240325,3,10.41,0.0,0.57,9.84,GBP,Approved
66662,4675,20251025,1,80.9,0.0,1.56,79.34,EUR,Approved
66663,2279,20240805,3,44.68,0.0,1.46,43.22,EUR,Approved
66664,2864,20240719,3,62.25,0.0,1.92,60.33,COP,Approved
66665,4401,20240217,3,124.36,0.0,3.53,120.83,AUD,Approved
66666,939,20240905,5,142.05,8.29,3.28,138.77,EUR,Approved
66667,5245,20250515,2,10.87,0.0,0.31,10.56,DKK,Approved
66668,5167,20240409,4,150.02,0.0,3.45,146.57,EUR,Approved
66669,2279,20250722,4,49.88,0.0,1.25,48.63,EUR,Approved
66670,4197,20241123,2,43.49,0.0,0.93,42.56,EUR,Approved
66671,2887,20250529,2,34.41,0.0,0.75,33.66,NZD,Approved
66672,527,20240511,6,36.48,0.0,0.49,35.99,EUR,Approved
66673,794,20240911,6,73.75,0.0,0.79,72.96,EUR,Approved
66674,336,20240329,2,17.56,0.0,0.43,17.13,CAD,Approved
66675,253,20240625,3,90.8,0.0,2.66,88.14,NOK,Approved
66676,5791,20240331,2,131.45,0.0,2.6,128.85,EUR,Approved
66677,991,20240123,1,41.26,0.0,0.84,40.42,EUR,Approved
66678,961,20240126,1,28.4,0.0,0.61,27.79,EUR,Approved
66679,4390,20240424,3,71.82,0.0,2.17,69.65,DKK,Approved
66680,3517,20250212,5,40.55,0.0,1.04,39.51,CAD,Approved
66681,5065,20250709,3,21.63,0.0,0.86,20.77,EUR,Approved
66682,4337,20250527,1,91.74,0.0,1.75,89.99,EUR,Approved
66683,4088,20240612,1,253.64,51.49,4.67,248.97,CAD,Approved
66684,3621,20241216,2,317.48,0.0,6.13,311.35,EUR,Approved
66685,1014,20250105,2,16.41,0.0,0.41,16.0,NOK,Approved
66686,4231,20241004,4,44.75,0.0,1.13,43.62,EUR,Declined
66687,3621,20250903,1,58.55,0.0,1.15,57.4,EUR,Approved
66688,3323,20250123,3,41.05,0.0,1.37,39.68,ARS,Approved
66689,4409,20250507,3,15.02,3.42,0.69,14.33,DKK,Approved
66690,799,20240426,1,12.32,0.0,0.32,12.0,GBP,Approved
66691,4389,20250102,2,71.32,0.0,1.46,69.86,NOK,Approved
66692,5159,20250415,2,74.9,0.0,1.52,73.38,ARS,Approved
66693,1161,20241112,4,68.37,0.0,1.65,66.72,EUR,Approved
66694,4113,20241207,5,48.52,0.0,1.22,47.3,EUR,Approved
66695,5306,20241108,3,57.75,0.0,1.8,55.95,EUR,Declined
66696,796,20240528,4,155.8,0.0,3.58,152.22,EUR,Approved
66697,4201,20241118,2,77.92,0.0,1.58,76.34,EUR,Approved
66698,3798,20240222,4,41.38,0.0,1.06,40.32,EUR,Approved
66699,1317,20250726,1,106.52,22.59,2.02,104.5,USD,Approved
66700,1720,20241126,1,52.32,0.0,1.04,51.28,EUR,Approved
66701,5820,20250707,1,51.82,0.0,1.03,50.79,EUR,Approved
66702,2123,20251001,6,6.59,0.0,0.25,6.34,ARS,Approved
66703,5744,20250819,2,21.26,0.0,0.5,20.76,EUR,Approved
66704,1838,20240717,2,44.83,10.68,0.95,43.88,EUR,Approved
66705,551,20240721,1,34.07,0.0,0.71,33.36,SEK,Approved
66706,4838,20240711,3,23.0,0.0,0.9,22.1,COP,Approved
66707,5167,20241005,2,89.26,0.0,1.8,87.46,EUR,Approved
66708,1301,20241120,3,28.62,0.0,1.04,27.58,MXN,Approved
66709,2279,20250705,2,16.46,0.0,0.41,16.05,EUR,Approved
66710,1983,20241107,1,33.25,0.0,0.7,32.55,AUD,Approved
66711,5364,20240309,2,222.18,0.0,4.32,217.86,EUR,Approved
66712,1708,20250731,1,59.93,0.0,1.18,58.75,EUR,Approved
66713,4088,20250524,1,23.63,0.0,0.53,23.1,CAD,Approved
66714,3863,20240310,1,246.49,0.0,4.54,241.95,NZD,Approved
66715,1872,20241202,3,49.46,0.0,1.59,47.87,BRL,Approved
66716,2164,20240512,5,48.61,0.0,1.22,47.39,EUR,Approved
66717,2082,20241111,3,31.56,0.0,1.12,30.44,GBP,Approved
66718,2017,20250526,6,105.07,0.0,1.04,104.03,GBP,Approved
66719,2082,20240316,5,50.64,0.0,1.26,49.38,GBP,Approved
66720,1720,20241218,5,96.43,0.0,2.27,94.16,EUR,Declined
66721,4165,20240209,1,66.99,0.0,1.31,65.68,EUR,Approved
66722,2641,20241006,4,244.97,0.0,5.54,239.43,DKK,Approved
66723,742,20250613,1,62.2,0.0,1.22,60.98,EUR,Approved
66724,5128,20250925,2,82.76,8.95,1.67,81.09,COP,Approved
66725,2963,20240315,5,160.6,0.0,3.68,156.92,EUR,Approved
66726,1376,20241204,1,44.49,0.0,0.9,43.59,EUR,Approved
66727,5581,20250327,1,66.16,0.0,1.29,64.87,MXN,Approved
66728,591,20250410,3,5.0,0.0,0.43,4.57,EUR,Approved
66729,1570,20240927,3,107.27,0.0,3.09,104.18,MXN,Approved
66730,2032,20250915,6,91.01,0.0,0.93,90.08,EUR,Approved
66731,2279,20240712,5,18.67,0.0,0.56,18.11,EUR,Approved
66732,4264,20241226,2,51.67,0.0,1.08,50.59,ARS,Approved
66733,5489,20240612,4,9.96,0.0,0.37,9.59,DKK,Approved
66734,2279,20240228,2,89.05,0.0,1.79,87.26,EUR,Approved
66735,1551,20250805,3,33.85,0.0,1.18,32.67,EUR,Approved
66736,2279,20250212,1,82.95,0.0,1.59,81.36,EUR,Approved
66737,2082,20250314,2,26.75,0.0,0.61,26.14,GBP,Approved
66738,4389,20240121,2,32.92,0.0,0.73,32.19,NOK,Approved
66739,1136,20250308,4,49.32,0.0,1.24,48.08,NOK,Approved
66740,4867,20240112,1,8.67,0.0,0.26,8.41,EUR,Approved
66741,5872,20250603,4,49.0,0.0,1.23,47.77,AUD,Approved
66742,2310,20250819,4,130.05,0.0,3.01,127.04,NOK,Approved
66743,4736,20250228,2,13.41,0.0,0.35,13.06,EUR,Approved
66744,5128,20240124,2,38.76,0.0,0.84,37.92,COP,Approved
66745,1298,20240914,2,31.2,0.0,0.69,30.51,EUR,Approved
66746,2082,20250216,2,88.55,0.0,1.78,86.77,GBP,Approved
66747,3053,20250524,5,67.31,0.0,1.63,65.68,COP,Approved
66748,1239,20240113,4,74.47,0.0,1.79,72.68,DKK,Approved
66749,488,20250823,2,25.57,0.0,0.59,24.98,EUR,Approved
66750,4340,20250602,1,6.72,0.0,0.22,6.5,EUR,Approved
66751,230,20250428,6,15.66,0.0,0.33,15.33,EUR,Approved
66752,2175,20250724,2,61.22,0.0,1.26,59.96,EUR,Approved
66753,5877,20241221,6,55.28,0.0,0.64,54.64,COP,Approved
66754,2002,20250525,3,28.35,6.6,1.04,27.31,EUR,Approved
66755,200,20240117,2,18.34,0.0,0.45,17.89,ARS,Approved
66756,4592,20251014,2,25.42,1.38,0.58,24.84,EUR,Approved
66757,29,20240109,2,40.18,0.0,0.86,39.32,BRL,Approved
66758,1050,20240121,3,34.78,7.02,1.2,33.58,EUR,Approved
66759,29,20240603,3,61.67,0.0,1.9,59.77,BRL,Approved
66760,1136,20240224,3,49.32,0.0,1.58,47.74,NOK,Approved
66761,5798,20240204,1,23.03,0.0,0.51,22.52,ARS,Approved
66762,1427,20250227,2,147.63,0.0,2.9,144.73,USD,Approved
66763,2279,20240329,1,62.67,0.0,1.23,61.44,EUR,Approved
66764,3690,20250525,4,79.05,0.0,1.89,77.16,SEK,Approved
66765,3213,20250216,3,15.69,0.0,0.71,14.98,CAD,Approved
66766,1049,20240512,1,38.21,0.0,0.79,37.42,SEK,Approved
66767,623,20250704,4,14.89,0.0,0.48,14.41,MXN,Approved
66768,2279,20250228,1,58.1,0.0,1.15,56.95,EUR,Approved
66769,2393,20250101,3,10.06,0.0,0.56,9.5,ARS,Approved
66770,572,20250101,3,5.76,0.0,0.45,5.31,EUR,Approved
66771,1361,20240930,1,114.77,19.37,2.17,112.6,ARS,Approved
66772,2391,20240705,2,40.27,0.0,0.87,39.4,BRL,Approved
66773,5690,20240327,2,128.03,0.0,2.53,125.5,EUR,Approved
66774,552,20250502,2,282.07,0.0,5.46,276.61,EUR,Approved
66775,4888,20240606,2,172.87,43.0,3.38,169.49,EUR,Approved
66776,5077,20250412,1,518.15,108.9,9.43,508.72,NOK,Approved
66777,3225,20241226,2,34.58,0.0,0.76,33.82,EUR,Approved
66778,4390,20240617,3,18.11,0.0,0.77,17.34,DKK,Approved
66779,4739,20250318,5,186.14,0.0,4.25,181.89,EUR,Approved
66780,4834,20240214,3,5.4,0.98,0.44,4.96,SEK,Approved
66781,1720,20241118,2,38.98,0.0,0.84,38.14,EUR,Approved
66782,4107,20250612,3,14.36,3.04,0.67,13.69,GBP,Approved
66783,141,20250825,1,5.55,0.0,0.2,5.35,EUR,Declined
66784,2082,20240720,1,37.32,0.0,0.77,36.55,GBP,Approved
66785,5610,20241002,1,32.51,0.0,0.69,31.82,EUR,Approved
66786,4316,20240530,5,40.29,0.0,1.04,39.25,AUD,Approved
66787,1232,20240710,2,73.09,13.81,1.49,71.6,NZD,Approved
66788,4865,20250126,2,71.32,0.0,1.46,69.86,AUD,Approved
66789,3270,20250906,2,159.13,35.91,3.12,156.01,AUD,Approved
66790,4175,20250324,2,72.42,0.0,1.48,70.94,EUR,Approved
66791,4432,20250108,3,37.32,0.0,1.27,36.05,ARS,Approved
66792,393,20240229,2,39.08,3.68,0.84,38.24,NOK,Approved
66793,1428,20250602,3,69.22,0.0,2.1,67.12,CAD,Approved
66794,4561,20251005,3,70.01,0.0,2.12,67.89,EUR,Approved
66795,349,20240604,1,65.84,0.0,1.29,64.55,DKK,Approved
66796,2078,20250614,1,63.19,0.0,1.24,61.95,BRL,Approved
66797,349,20251007,4,20.16,0.0,0.59,19.57,DKK,Approved
66798,1234,20250621,1,5.0,0.0,0.19,4.81,CAD,Approved
66799,67,20250108,1,31.37,0.0,0.66,30.71,NOK,Approved
66800,150,20250206,1,21.41,0.0,0.49,20.92,USD,Approved
66801,5128,20250827,2,45.36,7.92,0.96,44.4,COP,Approved
66802,2207,20240828,5,36.6,0.0,0.96,35.64,EUR,Approved
66803,1167,20251022,2,59.2,8.95,1.22,57.98,COP,Approved
66804,3297,20250531,3,88.37,0.0,2.6,85.77,NZD,Approved
66805,3368,20250204,6,76.42,0.0,0.81,75.61,GBP,Approved
66806,2279,20241113,3,87.03,0.0,2.56,84.47,EUR,Approved
66807,2251,20250503,2,141.56,0.0,2.79,138.77,SEK,Approved
66808,1555,20240425,4,133.94,0.0,3.1,130.84,GBP,Approved
66809,2164,20251028,2,37.93,0.0,0.82,37.11,EUR,Approved
66810,4636,20250921,3,70.73,0.0,2.14,68.59,CAD,Approved
66811,1628,20240607,2,64.19,0.0,1.32,62.87,EUR,Approved
66812,550,20250621,3,67.69,0.0,2.06,65.63,SEK,Approved
66813,395,20250329,3,20.03,0.0,0.82,19.21,GBP,Approved
66814,2082,20250626,6,132.25,0.0,1.26,130.99,GBP,Approved
66815,4829,20240112,6,43.57,6.52,0.55,43.02,COP,Approved
66816,2082,20250321,2,94.14,0.0,1.89,92.25,GBP,Approved
66817,808,20240228,2,13.67,2.18,0.36,13.31,ARS,Approved
66818,3583,20240805,4,41.63,0.0,1.07,40.56,GBP,Approved
66819,3356,20240206,4,34.15,0.0,0.9,33.25,EUR,Approved
66820,3442,20250619,1,14.49,0.0,0.36,14.13,EUR,Declined
66821,2963,20240216,3,35.73,0.0,1.23,34.5,EUR,Approved
66822,5720,20240501,3,59.5,0.0,1.85,57.65,EUR,Approved
66823,5044,20250701,1,41.56,0.0,0.85,40.71,NZD,Approved
66824,2017,20250506,3,391.67,74.11,10.48,381.19,GBP,Approved
66825,3054,20250519,4,81.36,6.56,1.94,79.42,NZD,Approved
66826,3069,20240323,2,37.16,0.0,0.81,36.35,EUR,Approved
66827,4352,20241107,5,721.8,0.0,16.03,705.77,BRL,Approved
66828,2082,20240817,5,695.22,0.0,15.44,679.78,GBP,Approved
66829,4311,20240320,2,34.63,0.0,0.76,33.87,EUR,Approved
66830,2105,20240117,2,40.05,0.0,0.86,39.19,EUR,Approved
66831,5364,20240111,1,88.69,9.55,1.7,86.99,EUR,Approved
66832,1574,20250112,2,51.74,0.0,1.08,50.66,BRL,Approved
66833,1786,20250814,2,33.87,0.0,0.74,33.13,EUR,Approved
66834,2237,20250127,6,20.88,0.0,0.37,20.51,AUD,Approved
66835,2018,20240314,2,113.52,0.0,2.26,111.26,EUR,Approved
66836,5709,20250912,2,198.45,0.0,3.87,194.58,EUR,Approved
66837,3417,20250428,2,177.45,0.0,3.47,173.98,BRL,Approved
66838,1578,20250508,1,58.33,0.0,1.15,57.18,EUR,Approved
66839,2082,20240615,2,17.2,0.0,0.43,16.77,GBP,Approved
66840,2490,20240321,1,80.14,0.0,1.54,78.6,EUR,Approved
66841,4018,20240419,1,49.42,9.58,0.99,48.43,GBP,Approved
66842,2279,20250306,4,43.74,0.0,1.11,42.63,EUR,Approved
66843,4309,20240128,1,33.69,6.29,0.71,32.98,SEK,Approved
66844,4939,20250701,4,71.3,0.0,1.72,69.58,USD,Approved
66845,1500,20241218,4,144.86,0.0,3.34,141.52,BRL,Approved
66846,4639,20250715,5,36.27,0.0,0.95,35.32,EUR,Approved
66847,2348,20241206,2,150.3,0.0,2.96,147.34,AUD,Approved
66848,1609,20241128,5,7.38,0.0,0.31,7.07,EUR,Approved
66849,3561,20240507,2,45.42,0.0,0.96,44.46,EUR,Approved
66850,5770,20251001,4,119.88,0.0,2.79,117.09,EUR,Approved
66851,4888,20240530,4,15.83,0.0,0.5,15.33,EUR,Approved
66852,1000,20251011,3,18.85,0.0,0.79,18.06,COP,Approved
66853,1552,20240122,1,50.82,0.0,1.01,49.81,BRL,Approved
66854,4844,20250301,6,63.98,0.0,0.71,63.27,ARS,Approved
66855,4561,20240330,2,75.32,0.0,1.53,73.79,EUR,Approved
66856,3456,20240917,3,11.19,0.0,0.59,10.6,CAD,Approved
66857,2082,20250224,5,58.43,0.0,1.44,56.99,GBP,Approved
66858,4204,20250820,2,43.32,0.0,0.92,42.4,EUR,Approved
66859,2073,20250310,6,134.3,0.0,1.27,133.03,USD,Approved
66860,4799,20250410,5,48.97,0.0,1.23,47.74,CAD,Approved
66861,4838,20241214,4,50.2,0.0,1.25,48.95,COP,Approved
66862,3442,20250206,1,54.86,0.0,1.09,53.77,EUR,Approved
66863,2584,20250331,3,25.1,0.0,0.95,24.15,SEK,Approved
66864,2358,20241009,2,35.67,0.0,0.78,34.89,ARS,Approved
66865,1232,20250506,1,68.64,0.0,1.34,67.3,NZD,Approved
66866,1405,20250831,2,145.73,0.0,2.87,142.86,BRL,Approved
66867,2786,20240707,2,65.12,0.0,1.34,63.78,USD,Approved
66868,979,20240308,2,69.6,0.0,1.42,68.18,COP,Approved
66869,5539,20240126,2,133.45,0.0,2.64,130.81,EUR,Approved
66870,1234,20240228,1,60.45,0.0,1.19,59.26,CAD,Approved
66871,5944,20240317,3,71.66,5.41,2.16,69.5,NZD,Approved
66872,4088,20240721,2,55.01,0.0,1.15,53.86,CAD,Approved
66873,3947,20241021,1,149.69,0.0,2.79,146.9,EUR,Approved
66874,474,20240203,2,68.96,0.0,1.41,67.55,CAD,Approved
66875,3968,20250620,3,55.31,0.0,1.74,53.57,USD,Approved
66876,2469,20250926,2,70.15,0.0,1.43,68.72,EUR,Approved
66877,5211,20240325,1,14.04,0.0,0.35,13.69,MXN,Approved
66878,1474,20240712,2,32.94,0.0,0.73,32.21,EUR,Approved
66879,2134,20240804,1,88.81,0.0,1.7,87.11,NOK,Approved
66880,3912,20241217,2,56.85,0.0,1.18,55.67,EUR,Approved
66881,5947,20241218,3,40.43,0.0,1.35,39.08,DKK,Approved
66882,5674,20250124,2,60.64,0.0,1.25,59.39,EUR,Approved
66883,1049,20251018,3,64.69,0.0,1.98,62.71,SEK,Declined
66884,2319,20241020,1,50.74,6.77,1.01,49.73,NOK,Approved
66885,2149,20241207,3,10.22,0.0,0.57,9.65,ARS,Approved
66886,2268,20241023,5,80.39,0.0,1.92,78.47,EUR,Approved
66887,3882,20250330,3,136.14,0.0,3.84,132.3,EUR,Approved
66888,2082,20240119,5,15.37,0.0,0.49,14.88,GBP,Approved
66889,3612,20251017,1,46.58,0.0,0.94,45.64,NOK,Approved
66890,1014,20240203,2,100.07,0.0,2.0,98.07,NOK,Approved
66891,4934,20240718,6,58.83,13.6,0.67,58.16,EUR,Approved
66892,771,20250418,2,51.3,0.0,1.07,50.23,EUR,Approved
66893,2123,20241119,6,39.19,0.0,0.51,38.68,ARS,Approved
66894,5079,20250210,5,39.99,0.0,1.03,38.96,EUR,Approved
66895,2507,20251003,5,106.46,0.0,2.49,103.97,BRL,Approved
66896,4654,20240812,1,91.51,0.0,1.75,89.76,MXN,Approved
66897,4557,20250219,5,10.82,0.0,0.39,10.43,GBP,Approved
66898,5364,20240630,3,50.51,0.0,1.61,48.9,EUR,Approved
66899,3438,20251021,5,79.79,0.0,1.91,77.88,EUR,Approved
66900,1983,20240317,3,62.85,0.0,1.93,60.92,AUD,Approved
66901,5485,20250421,4,146.84,13.99,3.38,143.46,EUR,Approved
66902,268,20251019,2,65.5,0.0,1.34,64.16,NZD,Approved
66903,1563,20250329,2,44.31,0.0,0.94,43.37,AUD,Declined
66904,3682,20240926,5,80.0,0.0,1.91,78.09,COP,Approved
66905,4601,20250930,1,9.87,0.0,0.28,9.59,NOK,Approved
66906,2082,20240330,5,102.99,0.0,2.42,100.57,GBP,Declined
66907,336,20240316,1,36.42,0.0,0.76,35.66,CAD,Approved
66908,349,20240707,1,26.18,0.0,0.57,25.61,DKK,Approved
66909,4279,20240614,3,103.15,0.0,2.98,100.17,GBP,Approved
66910,2364,20250106,2,159.96,0.0,3.14,156.82,EUR,Approved
66911,2276,20240513,4,158.02,0.0,3.63,154.39,EUR,Approved
66912,4119,20240823,4,40.26,0.0,1.04,39.22,DKK,Approved
66913,1295,20240620,1,32.6,0.0,0.69,31.91,COP,Approved
66914,2869,20240404,1,50.99,0.0,1.02,49.97,EUR,Approved
66915,1843,20240811,1,60.24,0.0,1.18,59.06,MXN,Approved
66916,2279,20250623,4,21.53,0.0,0.62,20.91,EUR,Approved
66917,2619,20240514,2,86.84,0.0,1.75,85.09,DKK,Approved
66918,1317,20251010,3,20.51,0.0,0.83,19.68,USD,Declined
66919,862,20240812,4,32.12,0.0,0.86,31.26,SEK,Approved
66920,393,20240119,1,69.6,0.0,1.35,68.25,NOK,Approved
66921,5798,20251017,2,31.99,0.0,0.71,31.28,ARS,Approved
66922,5167,20240510,5,30.86,0.0,0.83,30.03,EUR,Approved
66923,1720,20240411,5,22.79,0.0,0.65,22.14,EUR,Approved
66924,209,20250421,4,68.23,0.0,1.65,66.58,EUR,Approved
66925,2436,20241105,3,37.65,0.0,1.28,36.37,COP,Approved
66926,5996,20240407,5,57.48,3.98,1.41,56.07,NZD,Approved
66927,2882,20250406,1,88.62,0.0,1.7,86.92,NOK,Approved
66928,5961,20241008,2,77.64,6.18,1.58,76.06,USD,Approved
66929,3849,20240203,1,17.14,0.0,0.41,16.73,EUR,Declined
66930,2082,20240921,1,16.73,0.0,0.4,16.33,GBP,Approved
66931,709,20250220,2,56.49,0.0,1.17,55.32,EUR,Approved
66932,4196,20250206,2,110.69,0.0,2.2,108.49,NZD,Approved
66933,4291,20241021,1,25.49,0.0,0.56,24.93,EUR,Approved
66934,676,20240106,3,46.94,3.86,1.52,45.42,NZD,Approved
66935,4701,20241005,1,118.0,0.0,2.22,115.78,EUR,Approved
