bet_id,customer_id,date_id,game_id,stake,payout,bonus_used,grosswin,taxes,promo_cost,netwin
260046,1080,20240609,1,6.18,7.55,0.34,-1.37,0.0,0.27,-1.64
260047,4024,20240814,8,21.28,19.66,0.0,1.62,0.03,0.0,1.59
260048,2726,20240330,3,26.42,23.99,2.41,2.43,0.05,1.93,0.45
260049,2126,20240326,2,19.9,21.88,4.43,-1.98,0.0,3.54,-5.52
260050,365,20240416,6,28.85,29.43,0.0,-0.58,0.0,0.0,-0.58
260051,2181,20240303,6,10.83,10.92,0.0,-0.09,0.0,0.0,-0.09
260052,3043,20240829,1,11.87,11.57,0.0,0.3,0.01,0.0,0.29
260053,89,20240227,3,13.09,12.87,0.0,0.22,0.0,0.0,0.22
260054,5128,20240120,1,21.25,23.7,0.0,-2.45,0.0,0.0,-2.45
260055,3809,20250722,2,5.94,6.97,0.0,-1.03,0.0,0.0,-1.03
260056,718,20250304,1,15.77,16.65,0.0,-0.88,0.0,0.0,-0.88
260057,5686,20250204,2,11.53,8.91,0.0,2.62,0.05,0.0,2.57
260058,3811,20240925,8,4.29,4.89,0.0,-0.6,0.0,0.0,-0.6
260059,714,20250625,4,7.52,7.88,0.0,-0.36,0.0,0.0,-0.36
260060,2407,20240225,1,26.82,27.49,0.0,-0.67,0.0,0.0,-0.67
260061,373,20240304,8,12.85,15.02,0.0,-2.17,0.0,0.0,-2.17
260062,5212,20240616,3,8.89,9.25,0.0,-0.36,0.0,0.0,-0.36
260063,3665,20240815,3,28.37,27.17,0.0,1.2,0.02,0.0,1.18
260064,3934,20250616,2,10.24,9.53,0.0,0.71,0.01,0.0,0.7
260065,5070,20240117,1,9.46,8.06,0.0,1.4,0.03,0.0,1.37
260066,4425,20250526,10,16.55,14.38,0.0,2.17,0.04,0.0,2.13
260067,5592,20251012,6,0.82,0.85,0.0,-0.03,0.0,0.0,-0.03
260068,4976,20250823,6,3.23,3.29,0.0,-0.06,0.0,0.0,-0.06
260069,3456,20250817,2,8.83,6.54,0.0,2.29,0.05,0.0,2.24
260070,4245,20240320,5,21.55,20.98,0.0,0.57,0.01,0.0,0.56
260071,57,20240814,1,8.85,8.98,0.0,-0.13,0.0,0.0,-0.13
260072,4189,20250826,5,26.86,26.18,0.0,0.68,0.01,0.0,0.67
260073,1919,20240714,7,4.17,4.32,0.0,-0.15,0.0,0.0,-0.15
260074,3270,20250323,1,20.46,24.8,0.0,-4.34,0.0,0.0,-4.34
260075,361,20250627,5,27.39,26.97,4.19,0.42,0.01,3.35,-2.94
260076,3339,20250217,1,10.28,10.05,0.0,0.23,0.0,0.0,0.23
260077,2089,20240117,4,4.41,4.16,0.0,0.25,0.0,0.0,0.25
260078,3214,20240706,4,6.44,5.9,0.0,0.54,0.01,0.0,0.53
260079,3336,20240328,9,0.84,0.81,0.0,0.03,0.0,0.0,0.03
260080,295,20240624,1,7.52,8.89,0.0,-1.37,0.0,0.0,-1.37
260081,902,20240712,4,7.86,7.63,0.0,0.23,0.0,0.0,0.23
260082,911,20250903,5,34.07,34.31,0.0,-0.24,0.0,0.0,-0.24
260083,45,20250428,7,26.22,17.32,0.0,8.9,0.18,0.0,8.72
260084,1206,20240201,7,11.71,9.68,0.0,2.03,0.04,0.0,1.99
260085,2527,20250123,7,10.61,12.4,0.0,-1.79,0.0,0.0,-1.79
260086,776,20240926,5,21.79,21.29,2.71,0.5,0.01,2.17,-1.68
260087,777,20250731,1,1.98,1.7,0.0,0.28,0.01,0.0,0.27
260088,1511,20250125,1,8.25,8.87,0.0,-0.62,0.0,0.0,-0.62
260089,3700,20250125,7,7.66,5.3,0.0,2.36,0.05,0.0,2.31
260090,4498,20240528,5,12.25,12.25,0.0,0.0,0.0,0.0,0.0
260091,3127,20240609,5,5.99,5.91,0.0,0.08,0.0,0.0,0.08
260092,2827,20250224,9,9.9,10.28,0.0,-0.38,0.0,0.0,-0.38
260093,32,20250621,2,3.48,3.08,0.0,0.4,0.01,0.0,0.39
260094,2124,20240125,9,3.79,4.06,0.0,-0.27,0.0,0.0,-0.27
260095,1604,20250418,7,13.71,11.28,0.0,2.43,0.05,0.0,2.38
260096,4618,20241030,6,16.18,16.11,0.0,0.07,0.0,0.0,0.07
260097,1784,20240402,8,6.0,6.49,0.0,-0.49,0.0,0.0,-0.49
260098,2694,20240204,3,26.6,24.62,0.0,1.98,0.04,0.0,1.94
260099,2705,20240527,1,6.61,6.79,0.0,-0.18,0.0,0.0,-0.18
260100,2851,20250423,7,13.49,11.46,0.0,2.03,0.04,0.0,1.99
260101,2977,20250708,9,41.18,46.49,0.0,-5.31,0.0,0.0,-5.31
260102,5949,20250331,6,17.03,16.73,0.0,0.3,0.01,0.0,0.29
260103,2422,20240918,3,4.43,4.35,0.0,0.08,0.0,0.0,0.08
260104,4942,20250125,1,25.22,26.02,0.0,-0.8,0.0,0.0,-0.8
260105,1887,20240430,10,10.33,8.19,0.0,2.14,0.04,0.0,2.1
260106,5658,20240516,2,5.27,5.74,0.0,-0.47,0.0,0.0,-0.47
260107,5563,20240916,2,7.24,8.16,0.0,-0.92,0.0,0.0,-0.92
260108,2420,20251007,4,20.25,19.79,2.63,0.46,0.01,2.1,-1.65
260109,3083,20250413,1,10.59,12.24,0.0,-1.65,0.0,0.0,-1.65
260110,619,20240904,4,26.15,26.4,0.0,-0.25,0.0,0.0,-0.25
260111,1251,20240813,2,5.57,3.89,0.0,1.68,0.03,0.0,1.65
260112,2597,20251007,7,8.26,7.2,0.0,1.06,0.02,0.0,1.04
260113,5695,20240128,1,21.94,15.33,0.0,6.61,0.13,0.0,6.48
260114,2668,20240917,9,34.96,36.55,0.0,-1.59,0.0,0.0,-1.59
260115,3612,20240210,1,1.22,1.07,0.0,0.15,0.0,0.0,0.15
260116,563,20251017,1,16.06,12.82,3.24,3.24,0.06,2.59,0.59
260117,1945,20250912,5,15.87,14.97,0.0,0.9,0.02,0.0,0.88
260118,2696,20240629,1,11.78,12.06,0.0,-0.28,0.0,0.0,-0.28
260119,638,20250530,5,14.95,15.95,0.0,-1.0,0.0,0.0,-1.0
260120,5842,20250528,4,8.17,8.29,0.0,-0.12,0.0,0.0,-0.12
260121,892,20250813,2,56.1,40.99,0.0,15.11,0.3,0.0,14.81
260122,3797,20250331,2,24.1,22.88,0.0,1.22,0.02,0.0,1.2
260123,1726,20250804,8,4.61,6.14,1.33,-1.53,0.0,1.06,-2.59
260124,5327,20250101,2,16.14,13.78,0.0,2.36,0.05,0.0,2.31
260125,5564,20240924,2,4.37,3.95,0.0,0.42,0.01,0.0,0.41
260126,4237,20241209,1,13.22,10.29,0.0,2.93,0.06,0.0,2.87
260127,3135,20240717,5,121.71,123.83,0.0,-2.12,0.0,0.0,-2.12
260128,4613,20241013,5,13.98,14.38,0.0,-0.4,0.0,0.0,-0.4
260129,4721,20240922,5,13.13,12.75,0.0,0.38,0.01,0.0,0.37
260130,2953,20240827,2,5.5,5.22,0.0,0.28,0.01,0.0,0.27
260131,2235,20241021,2,21.03,19.5,0.0,1.53,0.03,0.0,1.5
260132,4341,20241102,7,21.12,13.1,0.0,8.02,0.16,0.0,7.86
260133,4466,20240929,4,27.87,26.81,0.0,1.06,0.02,0.0,1.04
260134,5523,20241015,1,10.31,10.1,2.58,0.21,0.0,2.06,-1.85
260135,1284,20250115,9,10.41,12.03,0.0,-1.62,0.0,0.0,-1.62
260136,1294,20240123,9,6.93,7.39,0.0,-0.46,0.0,0.0,-0.46
260137,4678,20250326,7,5.71,5.39,0.0,0.32,0.01,0.0,0.31
260138,3053,20240114,5,11.62,11.77,0.0,-0.15,0.0,0.0,-0.15
260139,1353,20240727,6,2.9,2.81,0.66,0.09,0.0,0.53,-0.44
260140,1129,20240725,7,7.54,6.22,0.0,1.32,0.03,0.0,1.29
260141,5958,20241016,7,20.78,21.44,0.0,-0.66,0.0,0.0,-0.66
260142,1997,20240328,1,3.45,3.75,0.0,-0.3,0.0,0.0,-0.3
260143,5081,20250122,1,11.26,10.39,0.0,0.87,0.02,0.0,0.85
260144,4975,20240808,1,30.58,24.46,0.0,6.12,0.12,0.0,6.0
260145,163,20250423,3,5.69,5.69,0.0,0.0,0.0,0.0,0.0
260146,5905,20241021,8,2.4,2.22,0.0,0.18,0.0,0.0,0.18
260147,3208,20250814,10,23.54,23.68,5.07,-0.14,0.0,4.06,-4.2
260148,5763,20240624,1,6.42,5.8,0.0,0.62,0.01,0.0,0.61
260149,1622,20241107,2,17.78,20.65,0.0,-2.87,0.0,0.0,-2.87
260150,210,20250405,1,8.75,6.87,0.0,1.88,0.04,0.0,1.84
260151,4522,20240806,3,21.88,21.46,0.0,0.42,0.01,0.0,0.41
260152,5670,20240225,8,3.57,3.0,0.0,0.57,0.01,0.0,0.56
260153,3257,20241125,6,17.01,15.53,0.0,1.48,0.03,0.0,1.45
260154,4583,20241230,1,15.38,15.75,3.31,-0.37,0.0,2.65,-3.02
260155,2620,20251002,4,17.67,18.45,0.0,-0.78,0.0,0.0,-0.78
260156,2342,20240605,2,14.4,14.99,0.0,-0.59,0.0,0.0,-0.59
260157,3104,20250424,8,30.56,32.75,0.0,-2.19,0.0,0.0,-2.19
260158,1359,20250121,7,6.78,5.16,0.0,1.62,0.03,0.0,1.59
260159,3292,20240624,2,17.09,13.45,0.0,3.64,0.07,0.0,3.57
260160,2984,20250308,9,4.2,3.86,0.0,0.34,0.01,0.0,0.33
260161,3806,20250718,1,8.59,9.0,0.0,-0.41,0.0,0.0,-0.41
260162,4955,20241201,1,4.58,4.18,0.0,0.4,0.01,0.0,0.39
260163,1830,20250324,7,4.08,4.48,0.26,-0.4,0.0,0.21,-0.61
260164,4371,20250417,3,12.4,12.65,0.0,-0.25,0.0,0.0,-0.25
260165,3911,20240315,1,18.72,17.42,0.0,1.3,0.03,0.0,1.27
260166,1062,20240223,2,6.67,8.34,0.74,-1.67,0.0,0.59,-2.26
260167,3591,20250205,8,7.53,8.67,0.0,-1.14,0.0,0.0,-1.14
260168,5980,20241209,5,31.9,28.48,0.0,3.42,0.07,0.0,3.35
260169,3557,20240104,5,2.45,2.51,0.0,-0.06,0.0,0.0,-0.06
260170,4476,20240706,5,21.41,20.96,5.04,0.45,0.01,4.03,-3.59
260171,5645,20250830,1,6.48,6.4,0.0,0.08,0.0,0.0,0.08
260172,5127,20240908,5,9.62,9.03,0.0,0.59,0.01,0.0,0.58
260173,1340,20240630,6,2.55,2.55,0.0,0.0,0.0,0.0,0.0
260174,3649,20241105,1,10.56,8.79,0.0,1.77,0.04,0.0,1.73
260175,2183,20250902,4,21.0,21.02,0.0,-0.02,0.0,0.0,-0.02
260176,5017,20250102,7,23.07,24.55,0.0,-1.48,0.0,0.0,-1.48
260177,5790,20250428,3,19.34,20.95,0.0,-1.61,0.0,0.0,-1.61
260178,5967,20241202,2,2.51,2.13,0.0,0.38,0.01,0.0,0.37
260179,4119,20250913,7,4.37,5.62,0.0,-1.25,0.0,0.0,-1.25
260180,5793,20240120,5,6.13,6.1,0.0,0.03,0.0,0.0,0.03
260181,5009,20240905,2,13.92,13.55,0.0,0.37,0.01,0.0,0.36
260182,3350,20240128,7,5.86,6.49,0.0,-0.63,0.0,0.0,-0.63
260183,2323,20240610,6,14.08,13.97,0.0,0.11,0.0,0.0,0.11
260184,5575,20250804,6,2.29,2.15,0.0,0.14,0.0,0.0,0.14
260185,1242,20241201,6,4.4,4.5,0.0,-0.1,0.0,0.0,-0.1
260186,3062,20251022,9,15.62,14.49,0.0,1.13,0.02,0.0,1.11
260187,1825,20250429,3,10.12,10.37,0.0,-0.25,0.0,0.0,-0.25
260188,912,20240130,5,14.74,14.74,0.0,0.0,0.0,0.0,0.0
260189,2221,20241230,1,17.53,15.0,0.0,2.53,0.05,0.0,2.48
260190,2103,20251008,6,8.82,8.07,0.0,0.75,0.02,0.0,0.73
260191,3893,20250203,1,1.45,1.58,0.0,-0.13,0.0,0.0,-0.13
260192,1709,20240913,2,12.26,9.31,0.0,2.95,0.06,0.0,2.89
260193,2564,20240503,2,19.02,19.03,0.0,-0.01,0.0,0.0,-0.01
260194,2776,20250201,1,37.42,46.62,0.0,-9.2,0.0,0.0,-9.2
260195,1965,20240817,3,10.79,11.61,0.0,-0.82,0.0,0.0,-0.82
260196,1340,20241106,2,4.14,3.24,0.0,0.9,0.02,0.0,0.88
260197,5388,20241103,1,9.33,7.53,0.0,1.8,0.04,0.0,1.76
260198,3098,20250429,5,43.78,44.84,0.0,-1.06,0.0,0.0,-1.06
260199,2275,20250828,1,4.15,3.65,0.0,0.5,0.01,0.0,0.49
260200,1121,20240719,4,0.8,0.78,0.0,0.02,0.0,0.0,0.02
260201,4472,20240201,1,8.46,7.23,0.0,1.23,0.02,0.0,1.21
260202,5440,20240213,2,11.62,11.66,0.0,-0.04,0.0,0.0,-0.04
260203,2177,20241108,1,16.43,19.69,0.0,-3.26,0.0,0.0,-3.26
260204,2089,20240927,7,20.86,31.29,0.0,-10.43,0.0,0.0,-10.43
260205,3807,20240526,1,8.22,9.11,2.31,-0.89,0.0,1.85,-2.74
260206,5611,20240511,9,8.0,7.48,0.0,0.52,0.01,0.0,0.51
260207,1953,20240403,1,10.02,10.55,0.0,-0.53,0.0,0.0,-0.53
260208,3654,20241116,1,7.55,7.05,0.84,0.5,0.01,0.67,-0.18
260209,2544,20240828,5,16.05,16.83,0.0,-0.78,0.0,0.0,-0.78
260210,4579,20250120,1,19.25,12.06,0.0,7.19,0.14,0.0,7.05
260211,3756,20240825,2,8.23,8.42,0.0,-0.19,0.0,0.0,-0.19
260212,4914,20240222,2,17.28,13.55,0.0,3.73,0.07,0.0,3.66
260213,1284,20250113,2,3.33,2.31,0.0,1.02,0.02,0.0,1.0
260214,4494,20240827,2,7.09,4.86,0.0,2.23,0.04,0.0,2.19
260215,3415,20250615,1,5.03,3.98,0.0,1.05,0.02,0.0,1.03
260216,1968,20250406,8,14.24,14.04,0.0,0.2,0.0,0.0,0.2
260217,5858,20241223,7,6.22,6.14,0.0,0.08,0.0,0.0,0.08
260218,5622,20250104,2,6.97,6.19,0.0,0.78,0.02,0.0,0.76
260219,5969,20240612,1,7.44,8.1,0.0,-0.66,0.0,0.0,-0.66
260220,2703,20250107,5,18.04,17.97,0.0,0.07,0.0,0.0,0.07
260221,1978,20241119,2,13.11,9.68,0.0,3.43,0.07,0.0,3.36
260222,1825,20250213,4,15.37,15.74,0.0,-0.37,0.0,0.0,-0.37
260223,1264,20241210,7,15.21,19.07,0.0,-3.86,0.0,0.0,-3.86
260224,4116,20250831,2,4.75,5.07,0.0,-0.32,0.0,0.0,-0.32
260225,4473,20250714,1,7.39,7.87,0.0,-0.48,0.0,0.0,-0.48
260226,4034,20241023,10,27.29,22.47,0.0,4.82,0.1,0.0,4.72
260227,292,20240103,4,3.84,4.15,0.0,-0.31,0.0,0.0,-0.31
260228,5079,20250207,10,5.32,4.3,0.0,1.02,0.02,0.0,1.0
260229,3327,20241227,3,15.13,15.55,0.0,-0.42,0.0,0.0,-0.42
260230,1010,20250529,6,4.29,3.98,0.0,0.31,0.01,0.0,0.3
260231,955,20250828,5,22.63,24.52,0.0,-1.89,0.0,0.0,-1.89
260232,3559,20241129,7,24.03,21.36,0.0,2.67,0.05,0.0,2.62
260233,2092,20240315,10,3.03,1.82,0.0,1.21,0.02,0.0,1.19
260234,862,20241016,6,9.31,8.45,2.54,0.86,0.02,2.03,-1.19
260235,4883,20240506,2,3.33,3.63,0.0,-0.3,0.0,0.0,-0.3
260236,3257,20240212,3,6.77,6.57,0.0,0.2,0.0,0.0,0.2
260237,858,20241212,2,1.91,2.1,0.0,-0.19,0.0,0.0,-0.19
260238,5717,20240216,6,38.09,36.87,0.0,1.22,0.02,0.0,1.2
260239,5224,20240404,8,8.96,10.35,0.0,-1.39,0.0,0.0,-1.39
260240,475,20250422,2,6.56,5.27,0.0,1.29,0.03,0.0,1.26
260241,2053,20250816,1,115.42,103.64,0.0,11.78,0.24,0.0,11.54
260242,5346,20250630,1,22.84,27.42,0.0,-4.58,0.0,0.0,-4.58
260243,505,20241210,9,32.35,47.47,0.0,-15.12,0.0,0.0,-15.12
260244,2990,20240907,2,24.61,27.46,0.0,-2.85,0.0,0.0,-2.85
260245,1825,20240305,4,14.65,13.9,0.0,0.75,0.02,0.0,0.73
260246,2285,20240924,1,21.82,19.75,0.0,2.07,0.04,0.0,2.03
260247,3109,20240707,4,31.71,32.23,8.03,-0.52,0.0,6.42,-6.94
260248,2099,20250227,1,12.74,15.43,1.3,-2.69,0.0,1.04,-3.73
260249,2284,20250710,2,13.52,11.8,0.0,1.72,0.03,0.0,1.69
260250,498,20240229,2,43.58,39.35,0.0,4.23,0.08,0.0,4.15
260251,2559,20250811,1,62.97,54.85,6.06,8.12,0.16,4.85,3.11
260252,1155,20241017,6,18.74,18.63,0.0,0.11,0.0,0.0,0.11
260253,4167,20250703,3,23.67,23.83,3.93,-0.16,0.0,3.14,-3.3
260254,5464,20250128,1,9.43,8.75,0.0,0.68,0.01,0.0,0.67
260255,4298,20241201,2,11.5,9.81,0.0,1.69,0.03,0.0,1.66
260256,5038,20241206,4,34.41,31.96,0.0,2.45,0.05,0.0,2.4
260257,3584,20240901,3,24.59,25.19,0.0,-0.6,0.0,0.0,-0.6
260258,443,20251001,8,12.56,11.3,0.0,1.26,0.03,0.0,1.23
260259,5692,20240202,7,30.37,40.58,0.0,-10.21,0.0,0.0,-10.21
260260,4248,20240423,6,11.73,11.43,0.0,0.3,0.01,0.0,0.29
260261,5788,20250710,2,4.11,5.14,0.0,-1.03,0.0,0.0,-1.03
260262,2566,20241222,4,5.53,5.44,0.0,0.09,0.0,0.0,0.09
260263,590,20240813,3,33.45,33.57,0.0,-0.12,0.0,0.0,-0.12
260264,1411,20250307,1,2.94,2.85,0.0,0.09,0.0,0.0,0.09
260265,2975,20241018,1,5.21,5.14,0.0,0.07,0.0,0.0,0.07
260266,5735,20250930,2,7.86,7.26,0.0,0.6,0.01,0.0,0.59
260267,3835,20251031,3,4.01,4.27,0.0,-0.26,0.0,0.0,-0.26
260268,4937,20250206,5,13.33,13.66,0.0,-0.33,0.0,0.0,-0.33
260269,2409,20250721,5,5.83,5.81,0.0,0.02,0.0,0.0,0.02
260270,1297,20241221,5,14.0,13.89,0.0,0.11,0.0,0.0,0.11
260271,3737,20250904,3,7.12,6.64,0.0,0.48,0.01,0.0,0.47
260272,2003,20251001,2,15.93,15.03,0.0,0.9,0.02,0.0,0.88
260273,853,20250316,1,15.83,17.28,0.0,-1.45,0.0,0.0,-1.45
260274,5727,20240907,3,2.99,2.9,0.0,0.09,0.0,0.0,0.09
260275,633,20250125,2,5.2,5.37,0.0,-0.17,0.0,0.0,-0.17
260276,414,20240626,8,14.35,17.53,0.0,-3.18,0.0,0.0,-3.18
260277,2955,20241218,8,44.47,34.69,0.0,9.78,0.2,0.0,9.58
260278,4021,20240819,3,6.5,6.44,0.68,0.06,0.0,0.54,-0.48
260279,2601,20250530,1,13.94,14.26,0.0,-0.32,0.0,0.0,-0.32
260280,4867,20240116,7,5.02,3.82,1.0,1.2,0.02,0.8,0.38
260281,3451,20241130,6,14.1,13.8,0.0,0.3,0.01,0.0,0.29
260282,848,20240117,2,0.55,0.43,0.0,0.12,0.0,0.0,0.12
260283,2081,20240729,1,14.57,17.82,0.0,-3.25,0.0,0.0,-3.25
260284,5866,20240603,2,12.68,10.79,2.93,1.89,0.04,2.34,-0.49
260285,5717,20250405,7,14.84,13.24,0.0,1.6,0.03,0.0,1.57
260286,2340,20240622,1,17.12,17.73,0.0,-0.61,0.0,0.0,-0.61
260287,3883,20240610,1,376.99,348.91,0.0,28.08,0.56,0.0,27.52
260288,1506,20251026,9,9.39,6.77,0.0,2.62,0.05,0.0,2.57
260289,2845,20250328,2,24.74,26.74,0.0,-2.0,0.0,0.0,-2.0
260290,386,20250301,2,6.61,4.72,0.0,1.89,0.04,0.0,1.85
260291,30,20250817,10,10.42,5.1,0.0,5.32,0.11,0.0,5.21
260292,1648,20250926,1,8.54,8.6,0.0,-0.06,0.0,0.0,-0.06
260293,2729,20240315,1,7.67,7.02,0.0,0.65,0.01,0.0,0.64
260294,2441,20240530,5,7.44,7.72,0.0,-0.28,0.0,0.0,-0.28
260295,3364,20240709,4,3.11,2.77,0.0,0.34,0.01,0.0,0.33
260296,4899,20240219,5,5.75,5.67,0.0,0.08,0.0,0.0,0.08
260297,405,20240709,2,10.53,10.06,0.0,0.47,0.01,0.0,0.46
260298,3851,20241129,8,18.53,17.31,0.0,1.22,0.02,0.0,1.2
260299,2566,20250213,5,29.94,29.56,0.0,0.38,0.01,0.0,0.37
260300,5388,20240813,3,28.22,26.55,0.0,1.67,0.03,0.0,1.64
260301,5439,20240229,8,9.13,6.93,0.0,2.2,0.04,0.0,2.16
260302,1684,20240926,7,17.24,13.42,0.0,3.82,0.08,0.0,3.74
260303,2524,20241203,7,16.82,12.71,0.0,4.11,0.08,0.0,4.03
260304,1890,20240810,7,13.67,10.23,0.0,3.44,0.07,0.0,3.37
260305,4201,20250403,7,5.1,6.06,0.0,-0.96,0.0,0.0,-0.96
260306,3684,20241207,2,11.76,10.13,2.28,1.63,0.03,1.82,-0.22
260307,4213,20251016,9,3.32,3.51,0.0,-0.19,0.0,0.0,-0.19
260308,2313,20240407,2,4.03,4.49,0.0,-0.46,0.0,0.0,-0.46
260309,2859,20250201,4,8.75,7.95,0.0,0.8,0.02,0.0,0.78
260310,1308,20250925,5,23.01,22.76,0.0,0.25,0.0,0.0,0.25
260311,3826,20240727,4,20.29,19.94,2.66,0.35,0.01,2.13,-1.79
260312,867,20250829,2,5.68,5.24,0.0,0.44,0.01,0.0,0.43
260313,2203,20240316,1,21.32,22.1,0.0,-0.78,0.0,0.0,-0.78
260314,3264,20250710,10,25.41,16.94,0.0,8.47,0.17,0.0,8.3
260315,1401,20240411,7,6.96,4.95,0.0,2.01,0.04,0.0,1.97
260316,4025,20250718,4,5.27,5.24,1.45,0.03,0.0,1.16,-1.13
260317,4411,20241003,1,11.92,11.17,0.0,0.75,0.02,0.0,0.73
260318,2791,20250726,3,11.64,11.72,0.0,-0.08,0.0,0.0,-0.08
260319,1000,20240822,3,6.56,6.22,0.0,0.34,0.01,0.0,0.33
260320,5295,20251014,2,7.52,6.85,1.63,0.67,0.01,1.3,-0.64
260321,4866,20251013,1,30.08,28.26,0.0,1.82,0.04,0.0,1.78
260322,1865,20251028,2,12.39,13.04,0.0,-0.65,0.0,0.0,-0.65
260323,115,20250608,7,34.08,35.35,0.0,-1.27,0.0,0.0,-1.27
260324,5151,20250613,1,41.04,39.71,0.0,1.33,0.03,0.0,1.3
260325,4786,20240603,1,15.06,13.76,3.35,1.3,0.03,2.68,-1.41
260326,4902,20250627,7,4.4,5.71,0.0,-1.31,0.0,0.0,-1.31
260327,2751,20240328,1,22.88,27.86,1.95,-4.98,0.0,1.56,-6.54
260328,1576,20251019,7,7.43,6.74,0.0,0.69,0.01,0.0,0.68
260329,1043,20240223,4,54.69,56.56,0.0,-1.87,0.0,0.0,-1.87
260330,4920,20250110,5,28.61,26.46,0.0,2.15,0.04,0.0,2.11
260331,1745,20240304,3,7.04,7.51,0.0,-0.47,0.0,0.0,-0.47
260332,3228,20250910,1,8.71,8.04,0.0,0.67,0.01,0.0,0.66
260333,1623,20250803,2,3.14,2.59,0.22,0.55,0.01,0.18,0.36
260334,929,20250707,3,11.79,11.07,0.0,0.72,0.01,0.0,0.71
260335,2430,20250327,3,7.22,6.93,0.0,0.29,0.01,0.0,0.28
260336,1082,20250906,7,8.18,7.23,0.0,0.95,0.02,0.0,0.93
260337,2830,20250627,2,10.95,9.07,0.0,1.88,0.04,0.0,1.84
260338,5141,20241211,3,35.2,35.92,0.0,-0.72,0.0,0.0,-0.72
260339,4460,20250923,2,16.0,17.05,0.0,-1.05,0.0,0.0,-1.05
260340,5810,20240909,2,15.24,13.41,0.0,1.83,0.04,0.0,1.79
260341,2090,20241209,8,29.98,30.15,0.0,-0.17,0.0,0.0,-0.17
260342,4865,20250308,1,27.87,24.98,0.0,2.89,0.06,0.0,2.83
260343,1878,20240716,3,10.48,10.21,0.0,0.27,0.01,0.0,0.26
260344,3570,20240401,10,3.83,3.4,0.0,0.43,0.01,0.0,0.42
260345,2396,20250212,3,5.46,5.56,0.0,-0.1,0.0,0.0,-0.1
260346,3310,20240719,10,6.81,6.07,0.0,0.74,0.01,0.0,0.73
260347,3999,20251004,9,3.58,3.42,0.0,0.16,0.0,0.0,0.16
260348,643,20250130,2,17.67,17.75,0.0,-0.08,0.0,0.0,-0.08
260349,4605,20240106,8,3.62,4.52,0.75,-0.9,0.0,0.6,-1.5
260350,1004,20241120,1,7.82,8.5,0.0,-0.68,0.0,0.0,-0.68
260351,393,20250724,2,10.89,12.21,0.0,-1.32,0.0,0.0,-1.32
260352,1855,20240308,9,13.66,14.74,0.0,-1.08,0.0,0.0,-1.08
260353,3146,20240120,6,6.41,6.5,0.0,-0.09,0.0,0.0,-0.09
260354,2370,20241016,8,11.33,9.31,0.0,2.02,0.04,0.0,1.98
260355,951,20250120,7,15.09,15.56,0.0,-0.47,0.0,0.0,-0.47
260356,2742,20241222,7,4.3,4.11,0.0,0.19,0.0,0.0,0.19
260357,4434,20250116,6,26.57,25.64,0.0,0.93,0.02,0.0,0.91
260358,836,20250412,2,13.57,14.42,0.0,-0.85,0.0,0.0,-0.85
260359,1787,20250306,1,13.3,11.12,0.0,2.18,0.04,0.0,2.14
260360,850,20240704,7,8.32,6.81,0.0,1.51,0.03,0.0,1.48
260361,4267,20250624,5,11.05,10.77,0.0,0.28,0.01,0.0,0.27
260362,665,20240813,1,13.53,13.74,1.28,-0.21,0.0,1.02,-1.23
260363,5896,20241110,9,16.94,16.76,0.0,0.18,0.0,0.0,0.18
260364,2977,20250314,1,35.22,33.56,0.0,1.66,0.03,0.0,1.63
260365,864,20240817,10,2.64,2.34,0.0,0.3,0.01,0.0,0.29
260366,4484,20250929,1,23.81,26.51,0.0,-2.7,0.0,0.0,-2.7
260367,1858,20240714,5,32.13,32.78,0.0,-0.65,0.0,0.0,-0.65
260368,5940,20251001,2,5.96,4.45,0.0,1.51,0.03,0.0,1.48
260369,1696,20251022,4,5.37,5.01,0.0,0.36,0.01,0.0,0.35
260370,1778,20240423,1,13.75,15.58,0.0,-1.83,0.0,0.0,-1.83
260371,3248,20240829,2,9.74,9.89,1.95,-0.15,0.0,1.56,-1.71
260372,5514,20241012,1,7.69,10.2,0.0,-2.51,0.0,0.0,-2.51
260373,2145,20250124,2,10.53,11.11,0.0,-0.58,0.0,0.0,-0.58
260374,5251,20250308,3,27.19,25.35,0.0,1.84,0.04,0.0,1.8
260375,468,20240825,4,12.78,12.6,0.0,0.18,0.0,0.0,0.18
260376,1344,20240926,1,14.68,14.7,2.87,-0.02,0.0,2.3,-2.32
260377,5596,20241018,9,8.54,6.24,0.0,2.3,0.05,0.0,2.25
260378,3829,20240408,6,1.53,1.45,0.0,0.08,0.0,0.0,0.08
260379,3444,20250818,7,9.04,10.37,0.0,-1.33,0.0,0.0,-1.33
260380,5101,20251006,2,10.22,9.91,0.0,0.31,0.01,0.0,0.3
260381,3718,20250103,3,1.33,1.24,0.0,0.09,0.0,0.0,0.09
260382,1437,20250807,2,6.6,6.29,0.0,0.31,0.01,0.0,0.3
260383,4413,20240222,1,16.29,15.09,0.0,1.2,0.02,0.0,1.18
260384,3458,20241003,4,10.99,10.57,0.0,0.42,0.01,0.0,0.41
260385,2921,20240902,5,8.51,8.74,0.0,-0.23,0.0,0.0,-0.23
260386,5553,20250613,8,14.17,16.18,0.0,-2.01,0.0,0.0,-2.01
260387,1689,20250316,7,4.66,5.09,0.0,-0.43,0.0,0.0,-0.43
