purchase_id,user_id,purchase_date_id,purchase_amount,currency,payment_method,purchase_status,bonus_granted_amount,is_first_deposit_flag
P00001366,U0002893,20200718,9.02,USD,Crypto,Completed,2.56,0
P00015351,U0002893,20220823,46.3,EUR,E-Wallet,Completed,0.0,0
P00011109,U0002893,20250202,21.94,EUR,Bank Transfer,Completed,4.2,0
P00007036,U0002893,20250820,27.19,EUR,Card,Completed,0.0,0
P00015246,U0002893,20251018,29.58,EUR,E-Wallet,Completed,0.0,0
P00014700,U0002894,20200125,18.75,GBP,Crypto,Completed,6.2,1
P00008042,U0002894,20210803,45.93,USD,E-Wallet,Failed,13.41,0
P00017396,U0002894,20230511,51.09,USD,Card,Completed,18.92,0
P00005889,U0002894,20230614,52.5,GBP,E-Wallet,Completed,0.0,0
P00005060,U0002895,20220104,28.36,USD,Crypto,Pending,0.0,1
P00004649,U0002895,20251205,9.21,USD,Crypto,Completed,1.79,0
P00008060,U0002896,20210306,20.58,USD,Crypto,Completed,6.51,1
P00016551,U0002896,20220218,21.9,EUR,E-Wallet,Completed,0.0,0
P00009402,U0002896,20220715,10.17,USD,Bank Transfer,Completed,2.56,0
P00006244,U0002896,20221010,10.16,GBP,E-Wallet,Completed,0.0,0
P00001148,U0002896,20221218,9.28,GBP,Card,Completed,4.36,0
P00005480,U0002896,20240228,21.88,USD,Crypto,Completed,0.0,0
P00014220,U0002897,20190104,10.66,EUR,E-Wallet,Completed,0.0,1
P00007150,U0002897,20200831,54.22,USD,Card,Completed,0.0,0
P00014464,U0002897,20201219,51.69,USD,E-Wallet,Completed,0.0,0
P00002382,U0002897,20210404,10.02,EUR,E-Wallet,Completed,3.2,0
P00000725,U0002897,20220131,18.72,USD,Bank Transfer,Completed,0.0,0
P00016350,U0002897,20221122,9.65,GBP,E-Wallet,Completed,4.68,0
P00006985,U0002897,20230629,9.66,GBP,Card,Completed,0.0,0
P00012062,U0002897,20230911,28.31,EUR,Card,Completed,0.0,0
P00012844,U0002897,20231030,27.97,GBP,E-Wallet,Completed,0.0,0
P00007656,U0002897,20240312,28.98,EUR,E-Wallet,Completed,5.58,0
P00013092,U0002897,20250904,30.88,GBP,Card,Completed,0.0,0
P00012095,U0002898,20190201,21.28,GBP,Crypto,Pending,0.0,1
P00014835,U0002898,20190902,95.84,EUR,E-Wallet,Pending,0.0,0
P00008651,U0002898,20211229,29.51,EUR,Card,Completed,0.0,0
P00009847,U0002898,20230903,19.56,GBP,E-Wallet,Completed,9.0,0
P00004556,U0002898,20240807,49.66,USD,Bank Transfer,Completed,0.0,0
P00016647,U0002898,20251108,96.94,USD,Card,Completed,0.0,0
P00016883,U0002899,20210204,29.67,GBP,Card,Failed,0.0,1
P00017106,U0002899,20210807,49.82,USD,Bank Transfer,Completed,0.0,0
P00001427,U0002899,20220802,53.51,EUR,Card,Failed,11.04,0
P00015680,U0002900,20210902,96.94,USD,Card,Completed,0.0,1
P00008976,U0002900,20230206,19.3,USD,Bank Transfer,Completed,4.35,0
P00012634,U0002900,20230721,104.01,USD,Crypto,Completed,0.0,0
P00007331,U0002900,20250430,19.74,GBP,Bank Transfer,Completed,0.0,0
P00006149,U0002901,20190128,18.45,EUR,Crypto,Pending,0.0,1
P00012349,U0002901,20190722,18.17,EUR,E-Wallet,Completed,8.19,0
P00001090,U0002901,20211109,18.43,EUR,Bank Transfer,Completed,6.28,0
P00010992,U0002901,20220121,10.15,EUR,Crypto,Completed,3.06,0
P00009385,U0002901,20231012,48.53,EUR,E-Wallet,Completed,13.5,0
P00001793,U0002902,20190411,20.78,EUR,E-Wallet,Completed,0.0,1
P00004438,U0002902,20220920,10.37,USD,Card,Completed,5.12,0
P00010527,U0002902,20230604,31.61,USD,E-Wallet,Pending,0.0,0
P00014767,U0002902,20240505,47.41,USD,Crypto,Pending,0.0,0
P00010271,U0002902,20250322,9.56,EUR,Bank Transfer,Completed,3.32,0
P00000508,U0002902,20250719,21.74,GBP,E-Wallet,Completed,10.63,0
P00012400,U0002903,20190506,53.7,GBP,E-Wallet,Completed,0.0,1
P00017583,U0002903,20200411,9.42,USD,Crypto,Completed,0.0,0
P00017518,U0002903,20210623,19.51,USD,Bank Transfer,Completed,0.0,0
P00017341,U0002903,20220913,31.39,GBP,Bank Transfer,Completed,0.0,0
P00008109,U0002903,20240411,48.51,EUR,Card,Completed,6.65,0
P00009895,U0002903,20240527,20.9,USD,Bank Transfer,Completed,5.96,0
P00006718,U0002903,20250926,193.99,GBP,Crypto,Completed,0.0,0
P00016082,U0002904,20191018,10.12,EUR,Card,Completed,0.0,1
P00012096,U0002904,20191019,49.76,GBP,Bank Transfer,Completed,0.0,0
P00016517,U0002904,20200916,28.28,USD,Bank Transfer,Completed,0.0,0
P00002293,U0002904,20220217,53.47,GBP,Crypto,Completed,0.0,0
P00015699,U0002904,20230316,10.5,EUR,E-Wallet,Pending,0.0,0
P00007225,U0002904,20240411,10.21,EUR,Card,Completed,0.0,0
P00004306,U0002904,20240808,27.28,GBP,E-Wallet,Completed,0.0,0
P00017822,U0002904,20241205,104.96,USD,Crypto,Completed,0.0,0
P00006760,U0002905,20201220,52.33,USD,E-Wallet,Completed,24.78,1
P00007447,U0002905,20211106,32.32,USD,E-Wallet,Completed,10.9,0
P00000038,U0002905,20221218,10.87,USD,Bank Transfer,Completed,5.13,0
P00003055,U0002905,20231109,20.7,USD,Crypto,Completed,4.26,0
P00005265,U0002906,20190407,31.13,USD,Crypto,Completed,6.62,1
P00009631,U0002906,20191019,52.13,USD,E-Wallet,Completed,0.0,0
P00007578,U0002906,20210722,9.09,USD,Crypto,Completed,0.0,0
P00011641,U0002906,20231107,9.08,EUR,Bank Transfer,Completed,0.0,0
P00012932,U0002906,20250824,104.25,GBP,Crypto,Failed,0.0,0
P00014202,U0002907,20191202,31.28,USD,Crypto,Completed,0.0,1
P00012460,U0002907,20200604,21.53,USD,Bank Transfer,Completed,0.0,0
P00001106,U0002907,20210901,20.63,EUR,Bank Transfer,Completed,7.55,0
P00006658,U0002907,20230329,20.53,GBP,Crypto,Completed,0.0,0
P00010218,U0002907,20240703,30.2,GBP,E-Wallet,Completed,0.0,0
P00003273,U0002907,20251007,48.73,GBP,Card,Completed,0.0,0
P00011962,U0002908,20210318,49.44,GBP,Bank Transfer,Completed,20.61,1
P00006202,U0002908,20220101,18.81,USD,Crypto,Completed,0.0,0
P00003640,U0002908,20220704,20.93,USD,Card,Completed,0.0,0
P00011711,U0002909,20230910,19.41,GBP,Crypto,Completed,9.61,1
P00017502,U0002909,20231029,10.47,EUR,Crypto,Pending,0.0,0
P00000637,U0002909,20250203,19.16,GBP,E-Wallet,Completed,0.0,0
P00012528,U0002909,20251007,200.27,EUR,Crypto,Completed,33.56,0
P00013335,U0002910,20190528,48.23,USD,Card,Pending,0.0,1
P00004228,U0002910,20210205,9.63,EUR,Crypto,Completed,0.0,0
P00002619,U0002910,20220620,20.22,USD,E-Wallet,Completed,0.0,0
P00010174,U0002911,20190708,10.12,EUR,Card,Completed,0.0,1
P00005372,U0002911,20220503,18.48,GBP,E-Wallet,Completed,6.91,0
P00015955,U0002911,20230206,29.01,EUR,E-Wallet,Completed,14.07,0
P00007200,U0002911,20250120,10.99,USD,Card,Completed,1.94,0
P00016090,U0002912,20200707,10.6,GBP,Card,Completed,0.0,1
P00005806,U0002912,20210320,9.94,USD,Crypto,Completed,0.0,0
P00010213,U0002912,20210617,21.11,USD,Crypto,Completed,0.0,0
P00000343,U0002912,20211224,20.42,EUR,Crypto,Completed,0.0,0
P00001497,U0002913,20200518,9.7,EUR,E-Wallet,Completed,0.0,1
P00008308,U0002913,20201121,50.41,USD,Card,Completed,8.37,0
P00004488,U0002913,20210705,106.18,EUR,Bank Transfer,Completed,0.0,0
P00016691,U0002913,20220622,52.79,GBP,Crypto,Completed,12.94,0
P00006142,U0002913,20220928,99.23,GBP,Crypto,Completed,20.88,0
P00001940,U0002914,20210304,9.6,GBP,Crypto,Completed,2.72,1
P00004796,U0002914,20210619,18.89,USD,Crypto,Completed,0.0,0
P00002642,U0002914,20210816,46.21,EUR,Bank Transfer,Completed,0.0,0
P00017505,U0002914,20230829,9.15,USD,Bank Transfer,Completed,0.0,0
P00002290,U0002914,20231107,20.32,USD,Card,Completed,2.47,0
P00016208,U0002915,20190130,18.02,USD,E-Wallet,Completed,0.0,1
P00002664,U0002915,20201120,19.58,EUR,Bank Transfer,Failed,0.0,0
P00002913,U0002915,20210105,9.26,EUR,Card,Completed,0.0,0
P00000588,U0002915,20210304,10.62,USD,Crypto,Failed,0.0,0
P00000774,U0002915,20220605,28.74,EUR,Card,Completed,9.18,0
P00011963,U0002915,20220703,10.71,USD,E-Wallet,Completed,2.05,0
P00016166,U0002916,20200314,10.44,GBP,E-Wallet,Completed,0.0,1
P00009668,U0002916,20210205,10.8,USD,Bank Transfer,Completed,0.0,0
P00005246,U0002916,20211104,10.56,GBP,Card,Completed,0.0,0
P00006587,U0002916,20220222,9.91,GBP,E-Wallet,Completed,0.0,0
P00014388,U0002916,20231203,10.36,GBP,E-Wallet,Completed,0.0,0
P00009662,U0002916,20231212,20.82,EUR,Card,Completed,6.75,0
P00006020,U0002916,20251114,20.87,EUR,Crypto,Completed,0.0,0
P00005750,U0002917,20210615,53.34,GBP,Card,Completed,19.74,1
P00012804,U0002917,20220819,19.82,USD,E-Wallet,Completed,9.15,0
P00013990,U0002917,20220922,10.83,EUR,E-Wallet,Completed,0.0,0
P00015679,U0002917,20240311,27.4,EUR,E-Wallet,Completed,0.0,0
P00013690,U0002917,20240511,51.47,USD,Bank Transfer,Completed,0.0,0
P00016407,U0002918,20200916,9.93,USD,Card,Completed,0.0,1
P00012650,U0002918,20201226,49.56,GBP,Crypto,Completed,7.12,0
P00014594,U0002918,20211011,46.24,GBP,Bank Transfer,Completed,0.0,0
P00009001,U0002918,20211107,194.04,USD,Card,Completed,59.93,0
P00015430,U0002918,20211215,53.48,GBP,Crypto,Completed,7.09,0
P00017189,U0002918,20230826,18.33,GBP,Card,Completed,0.0,0
P00012936,U0002918,20231101,9.41,GBP,Bank Transfer,Completed,4.45,0
P00002521,U0002919,20220416,10.77,USD,Bank Transfer,Completed,0.0,1
P00005169,U0002919,20220505,21.97,USD,Crypto,Pending,0.0,0
P00008965,U0002919,20220603,96.96,GBP,E-Wallet,Pending,0.0,0
P00011238,U0002919,20250921,20.98,EUR,Card,Completed,6.79,0
P00000018,U0002920,20200303,18.95,USD,Bank Transfer,Failed,0.0,1
P00001532,U0002920,20220322,9.1,USD,Card,Completed,0.0,0
P00000352,U0002920,20220401,52.09,USD,Bank Transfer,Completed,0.0,0
P00008851,U0002920,20241121,9.41,USD,Crypto,Completed,0.0,0
P00011052,U0002921,20190603,21.39,GBP,Bank Transfer,Completed,0.0,1
P00008863,U0002921,20200329,20.23,EUR,Bank Transfer,Completed,0.0,0
P00009438,U0002921,20200912,91.13,EUR,Card,Completed,0.0,0
P00005079,U0002921,20210324,18.2,GBP,E-Wallet,Completed,0.0,0
P00002604,U0002921,20210429,21.31,USD,Bank Transfer,Completed,4.58,0
P00017883,U0002921,20251214,10.96,EUR,Crypto,Completed,0.0,0
P00017874,U0002922,20190509,48.82,GBP,Bank Transfer,Completed,17.93,1
P00009272,U0002922,20230430,46.05,GBP,Crypto,Completed,0.0,0
P00017166,U0002922,20250624,47.67,USD,Crypto,Completed,0.0,0
P00017697,U0002923,20200731,92.45,USD,E-Wallet,Completed,21.94,1
P00012777,U0002923,20241013,21.08,EUR,Card,Completed,0.0,0
P00013931,U0002923,20241115,19.33,GBP,Card,Completed,5.6,0
P00016740,U0002923,20250721,19.48,USD,Card,Completed,0.0,0
P00017537,U0002923,20251213,28.17,EUR,E-Wallet,Completed,13.87,0
P00012019,U0002924,20190708,105.49,USD,Bank Transfer,Completed,0.0,1
P00012628,U0002924,20191228,31.64,GBP,Crypto,Completed,0.0,0
P00006811,U0002924,20220806,21.03,USD,E-Wallet,Completed,4.03,0
P00000876,U0002924,20240531,51.72,GBP,Crypto,Completed,0.0,0
P00004114,U0002925,20190224,90.33,EUR,Crypto,Completed,15.93,1
P00007018,U0002925,20211105,199.07,USD,Crypto,Completed,0.0,0
P00016396,U0002925,20240416,18.68,GBP,Crypto,Completed,0.0,0
P00005662,U0002925,20250121,51.41,EUR,Bank Transfer,Completed,0.0,0
P00008208,U0002925,20251029,9.89,USD,Crypto,Completed,2.79,0
P00007361,U0002926,20200225,54.78,USD,E-Wallet,Completed,0.0,1
P00009242,U0002926,20200819,20.56,EUR,E-Wallet,Completed,0.0,0
P00002349,U0002927,20190829,9.79,USD,Crypto,Completed,0.0,1
P00011437,U0002927,20220801,9.1,EUR,Bank Transfer,Completed,0.0,0
P00017238,U0002927,20240226,47.78,EUR,Card,Completed,0.0,0
P00000453,U0002927,20240229,47.0,USD,Crypto,Failed,16.07,0
P00015413,U0002927,20250521,109.33,EUR,E-Wallet,Completed,0.0,0
P00007565,U0002928,20231203,48.02,GBP,Crypto,Completed,6.39,1
P00004374,U0002929,20190808,10.02,USD,Card,Completed,0.0,1
P00004690,U0002929,20211229,49.33,EUR,Bank Transfer,Completed,6.34,0
P00007960,U0002929,20220710,21.94,EUR,Card,Completed,10.62,0
P00001329,U0002929,20220906,51.62,GBP,E-Wallet,Completed,14.23,0
P00006027,U0002929,20230215,10.97,USD,Crypto,Completed,0.0,0
P00015947,U0002929,20240802,204.61,EUR,Bank Transfer,Completed,0.0,0
P00013549,U0002929,20250331,51.29,GBP,Card,Completed,21.77,0
P00006246,U0002929,20251114,29.69,EUR,Crypto,Completed,3.86,0
P00007609,U0002930,20201025,20.64,GBP,Card,Completed,0.0,1
P00015489,U0002930,20230120,193.23,GBP,Crypto,Completed,0.0,0
P00009313,U0002930,20230521,29.54,EUR,Crypto,Completed,0.0,0
P00015370,U0002930,20240130,10.77,GBP,Bank Transfer,Completed,0.0,0
P00001994,U0002931,20191114,191.85,EUR,Card,Completed,0.0,1
P00000991,U0002931,20220703,30.0,USD,E-Wallet,Completed,0.0,0
P00011998,U0002931,20230402,10.55,EUR,E-Wallet,Completed,3.81,0
P00011765,U0002932,20191222,9.98,GBP,Bank Transfer,Pending,3.49,1
P00000585,U0002932,20200817,18.79,GBP,E-Wallet,Completed,0.0,0
P00002372,U0002932,20220921,186.76,GBP,Crypto,Pending,0.0,0
P00007693,U0002932,20240520,52.59,GBP,Bank Transfer,Completed,10.29,0
P00000317,U0002932,20240909,20.8,USD,Bank Transfer,Completed,0.0,0
P00014850,U0002933,20240930,21.56,EUR,Crypto,Completed,0.0,1
P00008975,U0002934,20190307,21.89,USD,Card,Completed,0.0,1
P00000923,U0002934,20200319,10.58,EUR,E-Wallet,Completed,3.36,0
P00014143,U0002934,20200604,27.91,EUR,Card,Completed,0.0,0
P00011014,U0002934,20240523,51.43,GBP,Bank Transfer,Completed,24.02,0
P00002733,U0002934,20250313,51.61,USD,Crypto,Completed,20.1,0
P00016011,U0002934,20250715,10.65,EUR,Bank Transfer,Failed,0.0,0
P00014938,U0002934,20251029,20.07,USD,Bank Transfer,Completed,0.0,0
P00012915,U0002935,20191210,54.73,GBP,E-Wallet,Completed,11.45,1
P00008681,U0002935,20200127,32.01,EUR,Bank Transfer,Completed,0.0,0
P00013691,U0002935,20201121,21.31,GBP,E-Wallet,Completed,7.59,0
P00007530,U0002935,20210902,9.36,USD,Crypto,Completed,0.0,0
P00006598,U0002935,20230117,18.39,EUR,Card,Completed,7.66,0
P00003024,U0002935,20240918,9.62,GBP,Crypto,Completed,3.57,0
P00004288,U0002936,20201223,10.65,USD,Bank Transfer,Completed,4.26,1
P00006750,U0002936,20230106,51.73,GBP,Crypto,Completed,0.0,0
P00001559,U0002936,20231024,102.37,EUR,Crypto,Completed,0.0,0
P00003608,U0002936,20241204,50.52,USD,Card,Completed,0.0,0
P00005829,U0002937,20190801,47.56,EUR,Bank Transfer,Completed,22.43,1
P00005526,U0002937,20191112,47.59,GBP,E-Wallet,Completed,0.0,0
P00002493,U0002937,20191206,9.69,EUR,Card,Completed,0.0,0
P00017081,U0002937,20221112,192.36,EUR,Crypto,Completed,0.0,0
P00008598,U0002937,20221214,9.37,USD,E-Wallet,Completed,0.0,0
P00015027,U0002937,20240417,20.74,GBP,E-Wallet,Completed,0.0,0
P00015877,U0002937,20240906,20.63,GBP,Bank Transfer,Completed,8.72,0
P00016124,U0002938,20200314,20.42,GBP,Card,Completed,0.0,1
P00007369,U0002938,20200524,209.96,USD,Card,Failed,0.0,0
P00014540,U0002938,20211122,18.31,GBP,Bank Transfer,Completed,5.66,0
P00014583,U0002939,20190413,106.59,GBP,E-Wallet,Completed,25.95,1
P00015723,U0002939,20200916,9.21,USD,Bank Transfer,Completed,0.0,0
P00010031,U0002939,20210216,53.41,EUR,Card,Completed,7.22,0
P00002695,U0002939,20210715,21.26,USD,Card,Completed,0.0,0
P00006017,U0002939,20221201,52.27,USD,Crypto,Completed,0.0,0
P00008697,U0002939,20230428,93.63,GBP,Card,Completed,0.0,0
P00000811,U0002939,20231114,20.31,USD,Crypto,Pending,6.99,0
P00003022,U0002939,20250928,18.45,EUR,Bank Transfer,Failed,0.0,0
P00017568,U0002940,20190415,31.83,USD,Card,Completed,0.0,1
P00003583,U0002940,20210429,49.97,USD,Bank Transfer,Completed,0.0,0
P00017223,U0002940,20211127,49.3,EUR,Bank Transfer,Failed,0.0,0
P00009125,U0002940,20220717,190.41,EUR,Card,Pending,0.0,0
P00010526,U0002940,20221230,9.02,GBP,Card,Pending,0.0,0
P00000195,U0002940,20230409,9.33,USD,Bank Transfer,Completed,0.0,0
P00015970,U0002940,20240401,20.36,EUR,Card,Completed,0.0,0
P00015999,U0002940,20240807,197.78,GBP,Card,Completed,0.0,0
P00004234,U0002941,20190716,50.75,USD,E-Wallet,Completed,0.0,1
P00007431,U0002941,20200127,9.02,GBP,Crypto,Completed,0.0,0
P00006613,U0002941,20220207,54.75,GBP,Card,Completed,0.0,0
P00008819,U0002941,20221125,18.59,USD,Bank Transfer,Completed,0.0,0
P00009813,U0002941,20240203,19.74,EUR,E-Wallet,Completed,8.78,0
P00013211,U0002941,20250708,19.72,EUR,Card,Completed,4.92,0
P00010873,U0002942,20190123,93.94,EUR,E-Wallet,Failed,31.5,1
P00002043,U0002942,20200311,203.25,USD,E-Wallet,Completed,62.18,0
P00012290,U0002942,20220814,30.98,USD,E-Wallet,Completed,0.0,0
P00007733,U0002942,20240407,9.36,GBP,Bank Transfer,Completed,0.0,0
P00009045,U0002942,20241207,19.03,GBP,Bank Transfer,Completed,6.25,0
P00009722,U0002942,20250613,20.3,GBP,Bank Transfer,Failed,9.09,0
P00009862,U0002943,20210314,106.34,USD,E-Wallet,Completed,0.0,1
P00006266,U0002943,20210524,20.11,EUR,Bank Transfer,Completed,6.15,0
P00006513,U0002943,20241013,32.01,GBP,E-Wallet,Completed,0.0,0
P00017468,U0002944,20210514,29.28,GBP,Crypto,Completed,10.33,1
P00017264,U0002944,20220105,27.65,EUR,E-Wallet,Completed,0.0,0
P00014444,U0002944,20220822,30.2,EUR,Crypto,Completed,0.0,0
P00010904,U0002945,20220218,109.65,EUR,Card,Completed,36.23,1
P00009383,U0002945,20221010,103.06,USD,Bank Transfer,Completed,0.0,0
P00000370,U0002945,20240308,104.73,USD,E-Wallet,Completed,33.46,0
P00014664,U0002945,20250804,31.83,EUR,Crypto,Completed,0.0,0
P00015110,U0002946,20201030,9.03,GBP,Crypto,Completed,2.57,1
P00005190,U0002946,20210204,50.62,GBP,Crypto,Completed,14.52,0
P00001378,U0002946,20210302,213.65,EUR,E-Wallet,Failed,0.0,0
P00017050,U0002946,20210429,106.43,EUR,Card,Completed,0.0,0
P00000076,U0002946,20240429,10.96,GBP,E-Wallet,Completed,0.0,0
P00010036,U0002946,20240715,9.01,EUR,E-Wallet,Completed,0.0,0
P00017402,U0002946,20250509,9.12,USD,Crypto,Completed,2.69,0
P00014142,U0002947,20190406,29.84,GBP,E-Wallet,Completed,14.02,1
P00002438,U0002947,20210123,32.6,GBP,Card,Completed,8.91,0
P00015697,U0002947,20210326,9.36,GBP,Crypto,Completed,0.0,0
P00001312,U0002947,20210614,9.66,EUR,E-Wallet,Completed,0.0,0
P00014060,U0002947,20230324,32.49,GBP,Card,Completed,0.0,0
P00004316,U0002947,20230713,28.68,EUR,E-Wallet,Completed,5.45,0
P00003298,U0002947,20230817,32.57,GBP,E-Wallet,Completed,10.74,0
P00006522,U0002947,20240906,10.2,USD,E-Wallet,Completed,0.0,0
P00004770,U0002947,20250217,10.97,GBP,Bank Transfer,Failed,2.84,0
P00016344,U0002948,20211122,53.04,EUR,Card,Completed,0.0,1
P00003772,U0002948,20220923,21.11,GBP,Crypto,Completed,0.0,0
P00007284,U0002948,20221207,46.45,USD,E-Wallet,Completed,17.24,0
P00001156,U0002948,20230125,46.24,GBP,Bank Transfer,Completed,0.0,0
P00016756,U0002948,20230604,20.0,EUR,Card,Completed,0.0,0
P00013258,U0002948,20240109,49.71,EUR,Crypto,Completed,14.05,0
P00012389,U0002948,20240413,95.27,GBP,Card,Completed,16.14,0
P00001124,U0002948,20251206,9.75,EUR,Bank Transfer,Completed,0.0,0
P00015911,U0002949,20220304,48.93,USD,Card,Completed,0.0,1
P00008243,U0002950,20190322,52.36,EUR,Bank Transfer,Completed,26.12,1
P00006624,U0002950,20200214,9.07,USD,E-Wallet,Completed,0.0,0
P00005884,U0002950,20200303,30.65,GBP,Bank Transfer,Completed,0.0,0
P00015661,U0002950,20210309,48.56,GBP,E-Wallet,Completed,0.0,0
P00016397,U0002950,20210411,95.0,GBP,Bank Transfer,Completed,0.0,0
P00003301,U0002950,20240924,18.07,EUR,Crypto,Completed,0.0,0
P00015396,U0002950,20251123,9.7,USD,E-Wallet,Failed,4.43,0
P00007527,U0002951,20190829,20.51,EUR,Bank Transfer,Completed,0.0,1
P00007729,U0002951,20230213,31.57,GBP,Crypto,Completed,0.0,0
P00015537,U0002951,20230410,21.86,EUR,Card,Completed,5.29,0
P00000533,U0002951,20231216,20.41,EUR,Card,Completed,0.0,0
P00006588,U0002951,20250307,10.2,EUR,Bank Transfer,Completed,2.28,0
P00005013,U0002952,20211026,19.32,EUR,E-Wallet,Completed,6.96,1
P00007186,U0002952,20230303,32.11,USD,Bank Transfer,Failed,0.0,0
P00009070,U0002953,20191226,10.39,USD,E-Wallet,Completed,2.92,1
P00009897,U0002953,20220920,54.6,GBP,Bank Transfer,Failed,0.0,0
P00017143,U0002953,20240124,10.88,EUR,Bank Transfer,Completed,3.22,0
P00006479,U0002953,20240503,207.76,GBP,Card,Completed,0.0,0
P00015431,U0002953,20250529,18.56,EUR,Crypto,Completed,0.0,0
P00004920,U0002954,20190417,48.92,GBP,Card,Completed,14.96,1
P00009985,U0002954,20240723,21.3,EUR,Card,Pending,0.0,0
P00007066,U0002954,20240825,190.29,GBP,Card,Completed,75.92,0
P00001859,U0002954,20241010,9.11,EUR,E-Wallet,Completed,0.0,0
P00016991,U0002956,20221025,9.53,EUR,E-Wallet,Completed,3.29,1
P00016106,U0002957,20190629,48.54,EUR,Bank Transfer,Pending,20.12,1
P00013291,U0002957,20190807,100.06,GBP,Card,Completed,10.79,0
P00000985,U0002957,20210701,218.95,GBP,Crypto,Completed,77.01,0
P00002578,U0002957,20210808,9.51,USD,Crypto,Completed,0.0,0
P00012737,U0002957,20240611,20.86,GBP,Bank Transfer,Completed,3.58,0
P00003001,U0002957,20250823,21.36,USD,Card,Completed,3.08,0
P00013075,U0002958,20220827,20.02,USD,E-Wallet,Completed,0.0,1
P00011234,U0002958,20230116,28.51,EUR,E-Wallet,Completed,0.0,0
P00005118,U0002959,20200616,10.53,EUR,Crypto,Completed,4.11,1
P00010259,U0002959,20220813,9.13,GBP,Card,Completed,0.0,0
P00004952,U0002959,20230506,48.34,USD,Crypto,Completed,0.0,0
P00001390,U0002959,20230606,48.46,USD,Bank Transfer,Completed,0.0,0
P00002662,U0002959,20240303,30.34,GBP,Bank Transfer,Completed,0.0,0
P00013344,U0002960,20190830,18.18,GBP,E-Wallet,Completed,5.3,1
P00014981,U0002960,20200306,20.13,GBP,Crypto,Completed,2.45,0
P00003179,U0002960,20200620,18.23,USD,Card,Completed,0.0,0
P00009669,U0002960,20200906,98.59,EUR,Crypto,Completed,0.0,0
P00000657,U0002960,20210926,20.32,EUR,E-Wallet,Completed,0.0,0
P00007008,U0002960,20220218,27.34,GBP,Card,Completed,0.0,0
P00007289,U0002960,20231203,10.61,USD,Bank Transfer,Completed,4.37,0
P00005026,U0002961,20201213,30.75,GBP,Crypto,Failed,0.0,1
P00000840,U0002961,20210811,9.19,EUR,E-Wallet,Completed,4.55,0
P00013570,U0002961,20240723,102.97,EUR,E-Wallet,Completed,30.21,0
P00013496,U0002961,20241213,27.7,GBP,Crypto,Completed,0.0,0
P00013461,U0002961,20251113,28.2,USD,Card,Completed,5.53,0
P00000406,U0002962,20200709,9.14,GBP,E-Wallet,Completed,0.0,1
P00002598,U0002962,20220810,107.4,EUR,Card,Completed,11.88,0
P00006745,U0002962,20250819,30.34,EUR,E-Wallet,Completed,0.0,0
P00008695,U0002963,20190104,53.71,GBP,Crypto,Completed,0.0,1
P00003783,U0002963,20190425,18.12,GBP,Crypto,Completed,4.98,0
P00015967,U0002963,20200320,51.25,EUR,Bank Transfer,Completed,5.61,0
P00010001,U0002963,20200610,9.21,USD,Bank Transfer,Completed,0.0,0
P00016326,U0002963,20220630,11.0,USD,E-Wallet,Completed,0.0,0
P00006068,U0002963,20221103,21.23,EUR,E-Wallet,Completed,0.0,0
P00011731,U0002963,20230513,99.33,GBP,Card,Completed,36.27,0
P00017036,U0002963,20250912,9.36,USD,E-Wallet,Pending,0.0,0
