spin_id,session_id,user_id,channel_id,game_id,spin_ts,spin_date_id,stake_amount,payout_amount,profit_amount
SP000083260,S000020952,U0001405,1,G000095,2022-09-08 12:47:32,20220908,106.18,148.5,-42.32
SP000083261,S000020954,U0001581,1,G000007,2022-11-02 02:36:37,20221102,265.62,11.34,254.28
SP000083262,S000020954,U0001581,1,G000007,2022-11-02 02:38:14,20221102,529.34,2120.0,-1590.66
SP000083263,S000020954,U0001581,1,G000007,2022-11-02 02:29:13,20221102,767.32,157.57,609.75
SP000083264,S000020954,U0001581,1,G000007,2022-11-02 02:33:48,20221102,312.98,139.08,173.9
SP000083265,S000020954,U0001581,1,G000007,2022-11-02 02:31:39,20221102,565.55,1047.18,-481.63
SP000083266,S000020954,U0001581,1,G000007,2022-11-02 02:29:41,20221102,520.27,976.94,-456.67
SP000083267,S000020955,U0000231,3,G000026,2025-07-18 17:29:21,20250718,455.29,12.78,442.51
SP000083268,S000020955,U0000231,3,G000003,2025-07-18 17:21:06,20250718,268.72,27.54,241.18
SP000083269,S000020955,U0000231,3,G000033,2025-07-18 17:25:50,20250718,250.8,231.29,19.51
SP000083270,S000020955,U0000231,3,G000026,2025-07-18 17:30:07,20250718,251.56,138.78,112.78
SP000083271,S000020956,U0000005,1,G000044,2022-07-15 20:53:00,20220715,549.56,307.14,242.42
SP000083272,S000020956,U0000005,1,G000044,2022-07-15 20:48:03,20220715,464.56,170.26,294.3
SP000083273,S000020956,U0000005,1,G000044,2022-07-15 20:49:27,20220715,521.87,89.99,431.88
SP000083274,S000020956,U0000005,1,G000044,2022-07-15 20:52:07,20220715,700.69,653.97,46.72
SP000083275,S000020957,U0002065,1,G000109,2019-01-26 01:58:02,20190126,138.96,105.15,33.81
SP000083276,S000020957,U0002065,1,G000109,2019-01-26 01:55:47,20190126,73.99,20.6,53.39
SP000083277,S000020957,U0002065,1,G000051,2019-01-26 01:57:47,20190126,94.86,32.39,62.47
SP000083278,S000020958,U0000381,1,G000080,2020-01-22 19:54:03,20200122,12.78,23.03,-10.25
SP000083279,S000020958,U0000381,1,G000001,2020-01-22 19:29:03,20200122,16.42,11.88,4.54
SP000083280,S000020958,U0000381,1,G000080,2020-01-22 19:50:12,20200122,16.67,18.58,-1.91
SP000083281,S000020958,U0000381,1,G000080,2020-01-22 19:34:48,20200122,30.35,79.33,-48.98
SP000083282,S000020959,U0001370,1,G000095,2023-12-28 07:03:26,20231228,437.02,65.05,371.97
SP000083283,S000020960,U0002973,3,G000011,2022-02-14 21:04:43,20220214,560.9,36.09,524.81
SP000083284,S000020961,U0002425,1,G000060,2024-01-08 21:00:14,20240108,690.85,32.86,657.99
SP000083285,S000020961,U0002425,1,G000060,2024-01-08 21:06:50,20240108,401.56,505.86,-104.3
SP000083286,S000020961,U0002425,1,G000060,2024-01-08 21:18:48,20240108,616.88,234.05,382.83
SP000083287,S000020962,U0002381,1,G000062,2022-09-24 03:54:01,20220924,138.98,24.12,114.86
SP000083288,S000020962,U0002381,1,G000062,2022-09-24 03:59:47,20220924,90.92,15.76,75.16
SP000083289,S000020962,U0002381,1,G000102,2022-09-24 03:47:48,20220924,89.86,96.69,-6.83
SP000083290,S000020962,U0002381,1,G000062,2022-09-24 03:48:57,20220924,85.05,551.42,-466.37
SP000083291,S000020965,U0003186,3,G000027,2021-05-22 11:35:08,20210522,59.11,33.37,25.74
SP000083292,S000020965,U0003186,3,G000027,2021-05-22 11:35:25,20210522,66.09,14.9,51.19
SP000083293,S000020965,U0003186,3,G000027,2021-05-22 10:58:09,20210522,65.32,29.03,36.29
SP000083294,S000020965,U0003186,3,G000062,2021-05-22 11:09:22,20210522,57.15,138.2,-81.05
SP000083295,S000020965,U0003186,3,G000027,2021-05-22 11:00:23,20210522,58.79,16.54,42.25
SP000083296,S000020966,U0001481,1,G000115,2023-09-24 23:28:04,20230924,42.69,10.49,32.2
SP000083297,S000020966,U0001481,1,G000115,2023-09-24 23:26:04,20230924,27.28,6.78,20.5
SP000083298,S000020968,U0000577,1,G000105,2019-12-19 11:14:29,20191219,1002.08,115.58,886.5
SP000083299,S000020968,U0000577,1,G000105,2019-12-19 11:16:33,20191219,1469.68,261.42,1208.26
SP000083300,S000020968,U0000577,1,G000105,2019-12-19 11:16:04,20191219,1600.8,1809.72,-208.92
SP000083301,S000020968,U0000577,1,G000105,2019-12-19 11:15:43,20191219,649.98,130.02,519.96
SP000083302,S000020968,U0000577,1,G000105,2019-12-19 11:15:25,20191219,571.2,588.1,-16.9
SP000083303,S000020969,U0000132,3,G000062,2025-10-13 18:32:42,20251013,460.91,610.27,-149.36
SP000083304,S000020970,U0000706,1,G000010,2024-09-20 00:40:16,20240920,323.35,275.83,47.52
SP000083305,S000020970,U0000706,1,G000058,2024-09-19 23:52:29,20240919,430.14,768.57,-338.43
SP000083306,S000020970,U0000706,1,G000058,2024-09-20 00:18:31,20240920,425.02,285.74,139.28
SP000083307,S000020971,U0002872,1,G000064,2021-08-04 14:21:15,20210804,170.39,16.72,153.67
SP000083308,S000020971,U0002872,1,G000060,2021-08-04 14:23:59,20210804,313.06,368.37,-55.31
SP000083309,S000020971,U0002872,1,G000115,2021-08-04 14:24:00,20210804,163.96,317.57,-153.61
SP000083310,S000020971,U0002872,1,G000050,2021-08-04 14:25:48,20210804,78.74,45.9,32.84
SP000083311,S000020971,U0002872,1,G000109,2021-08-04 14:27:42,20210804,231.09,1.87,229.22
SP000083312,S000020971,U0002872,1,G000064,2021-08-04 14:28:33,20210804,172.65,79.08,93.57
SP000083313,S000020971,U0002872,1,G000064,2021-08-04 14:22:52,20210804,150.58,119.54,31.04
SP000083314,S000020971,U0002872,1,G000033,2021-08-04 14:21:44,20210804,202.5,104.38,98.12
SP000083315,S000020971,U0002872,1,G000064,2021-08-04 14:23:51,20210804,144.63,22.22,122.41
SP000083316,S000020972,U0002852,1,G000031,2025-07-16 07:06:30,20250716,67.65,16.03,51.62
SP000083317,S000020973,U0002710,2,G000031,2024-02-12 20:53:20,20240212,471.28,286.16,185.12
SP000083318,S000020973,U0002710,2,G000031,2024-02-12 20:59:38,20240212,498.55,379.53,119.02
SP000083319,S000020973,U0002710,2,G000031,2024-02-12 20:49:43,20240212,430.32,1389.04,-958.72
SP000083320,S000020973,U0002710,2,G000031,2024-02-12 20:52:25,20240212,336.07,66.23,269.84
SP000083321,S000020974,U0002317,4,G000073,2019-09-26 10:16:59,20190926,433.47,81.8,351.67
SP000083322,S000020974,U0002317,4,G000073,2019-09-26 11:02:43,20190926,157.41,87.23,70.18
SP000083323,S000020974,U0002317,4,G000073,2019-09-26 10:34:14,20190926,187.77,108.88,78.89
SP000083324,S000020974,U0002317,4,G000039,2019-09-26 10:38:29,20190926,273.1,217.3,55.8
SP000083325,S000020974,U0002317,4,G000073,2019-09-26 10:44:12,20190926,189.55,162.24,27.31
SP000083326,S000020974,U0002317,4,G000073,2019-09-26 10:51:00,20190926,209.3,131.22,78.08
SP000083327,S000020974,U0002317,4,G000096,2019-09-26 10:21:14,20190926,167.64,21.19,146.45
SP000083328,S000020975,U0001774,1,G000062,2019-01-15 04:06:05,20190115,30.19,32.52,-2.33
SP000083329,S000020975,U0001774,1,G000043,2019-01-15 04:13:00,20190115,55.66,63.54,-7.88
SP000083330,S000020976,U0000453,4,G000014,2023-09-06 17:54:39,20230906,592.94,315.1,277.84
SP000083331,S000020976,U0000453,4,G000014,2023-09-06 17:54:13,20230906,437.38,227.64,209.74
SP000083332,S000020978,U0001455,1,G000067,2025-01-13 16:24:45,20250113,32.81,26.39,6.42
SP000083333,S000020979,U0000888,2,G000103,2024-05-13 17:36:10,20240513,176.8,43.13,133.67
SP000083334,S000020980,U0001975,1,G000024,2022-01-05 21:02:17,20220105,363.85,422.01,-58.16
SP000083335,S000020980,U0001975,1,G000024,2022-01-05 21:39:09,20220105,120.81,284.73,-163.92
SP000083336,S000020980,U0001975,1,G000062,2022-01-05 21:13:00,20220105,326.81,86.51,240.3
SP000083337,S000020980,U0001975,1,G000024,2022-01-05 21:15:41,20220105,290.76,14.9,275.86
SP000083338,S000020980,U0001975,1,G000024,2022-01-05 21:26:03,20220105,274.59,60.63,213.96
SP000083339,S000020980,U0001975,1,G000024,2022-01-05 21:34:37,20220105,225.82,298.03,-72.21
SP000083340,S000020981,U0001924,1,G000079,2022-06-16 17:06:59,20220616,81.24,171.0,-89.76
SP000083341,S000020981,U0001924,1,G000008,2022-06-16 16:53:31,20220616,85.62,99.74,-14.12
SP000083342,S000020981,U0001924,1,G000008,2022-06-16 17:09:43,20220616,52.31,19.91,32.4
SP000083343,S000020981,U0001924,1,G000092,2022-06-16 17:02:34,20220616,55.26,22.09,33.17
SP000083344,S000020981,U0001924,1,G000107,2022-06-16 16:58:43,20220616,93.12,272.77,-179.65
SP000083345,S000020982,U0000248,1,G000044,2024-08-23 14:42:18,20240823,161.6,255.02,-93.42
SP000083346,S000020982,U0000248,1,G000044,2024-08-23 14:38:26,20240823,159.63,17.68,141.95
SP000083347,S000020982,U0000248,1,G000044,2024-08-23 14:25:41,20240823,122.68,42.3,80.38
SP000083348,S000020983,U0003344,3,G000074,2024-10-18 06:05:35,20241018,306.57,38.89,267.68
SP000083349,S000020983,U0003344,3,G000043,2024-10-18 06:19:18,20241018,479.37,61.07,418.3
SP000083350,S000020983,U0003344,3,G000028,2024-10-18 06:10:05,20241018,467.67,801.14,-333.47
SP000083351,S000020983,U0003344,3,G000043,2024-10-18 06:11:41,20241018,599.86,85.52,514.34
SP000083352,S000020984,U0000357,1,G000021,2023-03-27 19:55:05,20230327,1401.06,820.14,580.92
SP000083353,S000020985,U0000332,1,G000105,2019-03-31 10:53:35,20190331,123.76,260.81,-137.05
SP000083354,S000020985,U0000332,1,G000105,2019-03-31 10:40:27,20190331,119.92,32.55,87.37
SP000083355,S000020986,U0000550,1,G000048,2025-04-01 23:43:59,20250401,2820.38,346.82,2473.56
SP000083356,S000020986,U0000550,1,G000048,2025-04-01 23:45:02,20250401,1517.81,1809.74,-291.93
SP000083357,S000020986,U0000550,1,G000048,2025-04-01 23:44:35,20250401,1334.88,861.61,473.27
SP000083358,S000020986,U0000550,1,G000048,2025-04-01 23:46:31,20250401,2398.81,2399.77,-0.96
SP000083359,S000020986,U0000550,1,G000017,2025-04-02 00:09:11,20250402,1772.78,3934.42,-2161.64
SP000083360,S000020986,U0000550,1,G000048,2025-04-01 23:52:00,20250401,1609.7,302.17,1307.53
SP000083361,S000020986,U0000550,1,G000106,2025-04-01 23:55:50,20250401,1577.85,2580.55,-1002.7
SP000083362,S000020988,U0000524,2,G000015,2023-08-29 22:51:01,20230829,189.83,342.36,-152.53
SP000083363,S000020989,U0000563,2,G000068,2023-08-16 09:27:21,20230816,122.07,177.32,-55.25
SP000083364,S000020990,U0002232,1,G000042,2022-05-17 17:25:35,20220517,123.25,120.48,2.77
SP000083365,S000020990,U0002232,1,G000042,2022-05-17 17:13:58,20220517,99.21,52.37,46.84
SP000083366,S000020990,U0002232,1,G000042,2022-05-17 17:21:42,20220517,121.19,167.57,-46.38
SP000083367,S000020990,U0002232,1,G000081,2022-05-17 17:22:06,20220517,73.7,18.94,54.76
SP000083368,S000020990,U0002232,1,G000042,2022-05-17 17:10:58,20220517,85.32,173.12,-87.8
SP000083369,S000020990,U0002232,1,G000027,2022-05-17 17:10:50,20220517,150.26,151.53,-1.27
SP000083370,S000020990,U0002232,1,G000033,2022-05-17 17:08:21,20220517,48.29,64.15,-15.86
SP000083371,S000020990,U0002232,1,G000042,2022-05-17 17:02:42,20220517,88.21,97.91,-9.7
SP000083372,S000020990,U0002232,1,G000042,2022-05-17 17:24:30,20220517,92.97,45.13,47.84
SP000083373,S000020991,U0000524,3,G000056,2022-08-28 16:57:50,20220828,1112.21,1178.26,-66.05
SP000083374,S000020991,U0000524,3,G000056,2022-08-28 16:59:16,20220828,864.38,758.51,105.87
SP000083375,S000020992,U0001071,1,G000070,2020-08-14 16:51:27,20200814,419.65,70.24,349.41
SP000083376,S000020992,U0001071,1,G000070,2020-08-14 16:46:34,20200814,686.59,2539.76,-1853.17
SP000083377,S000020992,U0001071,1,G000070,2020-08-14 16:48:16,20200814,476.27,51.84,424.43
SP000083378,S000020992,U0001071,1,G000070,2020-08-14 16:49:44,20200814,429.89,142.13,287.76
SP000083379,S000020992,U0001071,1,G000030,2020-08-14 16:49:39,20200814,449.83,5.48,444.35
SP000083380,S000020992,U0001071,1,G000070,2020-08-14 16:48:50,20200814,523.82,22.41,501.41
SP000083381,S000020992,U0001071,1,G000070,2020-08-14 16:44:18,20200814,490.27,135.37,354.9
SP000083382,S000020992,U0001071,1,G000070,2020-08-14 16:43:02,20200814,467.67,178.13,289.54
SP000083383,S000020992,U0001071,1,G000070,2020-08-14 16:51:42,20200814,604.17,405.5,198.67
SP000083384,S000020992,U0001071,1,G000070,2020-08-14 16:49:19,20200814,238.48,2.91,235.57
SP000083385,S000020992,U0001071,1,G000070,2020-08-14 16:49:08,20200814,643.34,830.41,-187.07
SP000083386,S000020992,U0001071,1,G000110,2020-08-14 16:43:31,20200814,704.83,0.44,704.39
SP000083387,S000020992,U0001071,1,G000070,2020-08-14 16:48:43,20200814,550.7,3137.09,-2586.39
SP000083388,S000020993,U0001078,1,G000045,2022-04-01 21:57:27,20220401,51.85,69.51,-17.66
SP000083389,S000020993,U0001078,1,G000069,2022-04-01 21:56:18,20220401,69.1,30.98,38.12
SP000083390,S000020993,U0001078,1,G000069,2022-04-01 21:57:37,20220401,79.43,94.53,-15.1
SP000083391,S000020993,U0001078,1,G000069,2022-04-01 21:57:19,20220401,58.3,228.72,-170.42
SP000083392,S000020993,U0001078,1,G000069,2022-04-01 21:55:07,20220401,30.57,52.41,-21.84
SP000083393,S000020994,U0001091,1,G000020,2021-02-25 05:45:57,20210225,581.56,1603.86,-1022.3
SP000083394,S000020994,U0001091,1,G000020,2021-02-25 05:46:15,20210225,612.86,577.17,35.69
SP000083395,S000020994,U0001091,1,G000020,2021-02-25 06:06:17,20210225,322.03,488.99,-166.96
SP000083396,S000020994,U0001091,1,G000020,2021-02-25 05:32:02,20210225,842.41,1283.88,-441.47
SP000083397,S000020995,U0003596,1,G000009,2023-02-11 18:07:11,20230211,53.33,25.31,28.02
SP000083398,S000020995,U0003596,1,G000009,2023-02-11 18:07:17,20230211,187.91,38.89,149.02
SP000083399,S000020995,U0003596,1,G000009,2023-02-11 18:03:14,20230211,71.31,24.56,46.75
SP000083400,S000020995,U0003596,1,G000009,2023-02-11 18:06:51,20230211,92.92,116.16,-23.24
SP000083401,S000020995,U0003596,1,G000069,2023-02-11 18:03:20,20230211,104.48,24.94,79.54
SP000083402,S000020996,U0003299,1,G000105,2025-06-29 23:45:55,20250629,299.43,324.55,-25.12
SP000083403,S000020996,U0003299,1,G000105,2025-06-29 23:43:50,20250629,436.76,151.24,285.52
SP000083404,S000020997,U0003369,1,G000069,2019-03-17 13:26:01,20190317,861.95,47.15,814.8
SP000083405,S000020997,U0003369,1,G000002,2019-03-17 13:18:53,20190317,855.91,2110.39,-1254.48
SP000083406,S000020997,U0003369,1,G000069,2019-03-17 13:18:59,20190317,513.34,182.84,330.5
SP000083407,S000020997,U0003369,1,G000081,2019-03-17 13:17:36,20190317,385.89,13.62,372.27
SP000083408,S000020998,U0002563,1,G000053,2025-08-12 04:28:08,20250812,612.37,423.63,188.74
SP000083409,S000020999,U0003023,1,G000027,2019-02-10 13:19:28,20190210,72.82,56.33,16.49
SP000083410,S000021000,U0003165,3,G000013,2025-11-14 01:02:36,20251114,422.98,421.02,1.96
SP000083411,S000021000,U0003165,3,G000013,2025-11-14 00:43:19,20251114,505.66,566.78,-61.12
SP000083412,S000021000,U0003165,3,G000076,2025-11-14 00:39:42,20251114,605.3,786.16,-180.86
SP000083413,S000021000,U0003165,3,G000013,2025-11-14 00:43:59,20251114,1352.32,1645.5,-293.18
SP000083414,S000021000,U0003165,3,G000049,2025-11-14 00:55:21,20251114,610.6,34.55,576.05
SP000083415,S000021000,U0003165,3,G000013,2025-11-14 00:51:31,20251114,490.28,511.74,-21.46
SP000083416,S000021000,U0003165,3,G000013,2025-11-14 00:56:26,20251114,553.74,236.62,317.12
SP000083417,S000021000,U0003165,3,G000013,2025-11-14 00:44:55,20251114,407.17,6.04,401.13
SP000083418,S000021000,U0003165,3,G000013,2025-11-14 01:07:09,20251114,554.11,694.04,-139.93
SP000083419,S000021000,U0003165,3,G000013,2025-11-14 00:49:12,20251114,612.46,48.2,564.26
SP000083420,S000021000,U0003165,3,G000052,2025-11-14 01:12:52,20251114,844.89,869.97,-25.08
SP000083421,S000021000,U0003165,3,G000055,2025-11-14 01:08:34,20251114,705.57,1601.71,-896.14
SP000083422,S000021002,U0003180,2,G000088,2023-03-22 00:07:21,20230322,87.36,4.66,82.7
SP000083423,S000021002,U0003180,2,G000038,2023-03-22 00:01:17,20230322,79.17,82.75,-3.58
SP000083424,S000021002,U0003180,2,G000088,2023-03-22 00:20:10,20230322,58.12,22.13,35.99
SP000083425,S000021002,U0003180,2,G000088,2023-03-22 00:04:18,20230322,105.15,188.69,-83.54
SP000083426,S000021002,U0003180,2,G000088,2023-03-22 00:14:45,20230322,78.82,108.08,-29.26
SP000083427,S000021002,U0003180,2,G000088,2023-03-22 00:18:52,20230322,76.72,31.12,45.6
SP000083428,S000021004,U0001673,1,G000058,2023-05-14 02:39:56,20230514,25.08,39.48,-14.4
SP000083429,S000021005,U0000176,1,G000078,2021-09-03 01:04:54,20210903,1041.2,3531.84,-2490.64
SP000083430,S000021005,U0000176,1,G000078,2021-09-03 00:54:37,20210903,1383.81,98.45,1285.36
SP000083431,S000021005,U0000176,1,G000078,2021-09-03 01:12:30,20210903,719.68,1772.01,-1052.33
SP000083432,S000021005,U0000176,1,G000078,2021-09-03 00:56:38,20210903,1364.93,552.16,812.77
SP000083433,S000021006,U0001457,1,G000063,2023-11-15 16:16:26,20231115,1857.55,772.95,1084.6
SP000083434,S000021007,U0002296,3,G000050,2024-11-04 20:07:57,20241104,589.86,94.68,495.18
SP000083435,S000021007,U0002296,3,G000058,2024-11-04 20:08:54,20241104,503.85,597.18,-93.33
SP000083436,S000021007,U0002296,3,G000050,2024-11-04 20:06:22,20241104,463.02,737.14,-274.12
SP000083437,S000021007,U0002296,3,G000050,2024-11-04 20:09:25,20241104,300.19,42.26,257.93
SP000083438,S000021007,U0002296,3,G000050,2024-11-04 20:06:32,20241104,554.74,418.55,136.19
SP000083439,S000021008,U0001075,1,G000046,2020-02-20 08:01:39,20200220,30.05,99.11,-69.06
SP000083440,S000021008,U0001075,1,G000069,2020-02-20 08:03:48,20200220,32.95,74.15,-41.2
SP000083441,S000021008,U0001075,1,G000069,2020-02-20 08:00:10,20200220,78.78,98.57,-19.79
SP000083442,S000021008,U0001075,1,G000069,2020-02-20 08:02:13,20200220,75.67,43.3,32.37
SP000083443,S000021008,U0001075,1,G000045,2020-02-20 08:00:07,20200220,56.97,77.74,-20.77
SP000083444,S000021008,U0001075,1,G000056,2020-02-20 08:04:33,20200220,44.02,4.55,39.47
SP000083445,S000021008,U0001075,1,G000069,2020-02-20 08:02:38,20200220,42.62,45.72,-3.1
SP000083446,S000021008,U0001075,1,G000069,2020-02-20 08:10:46,20200220,46.61,36.53,10.08
SP000083447,S000021008,U0001075,1,G000069,2020-02-20 08:05:10,20200220,29.25,17.45,11.8
SP000083448,S000021008,U0001075,1,G000069,2020-02-20 08:03:33,20200220,49.06,4.35,44.71
SP000083449,S000021008,U0001075,1,G000069,2020-02-20 08:08:52,20200220,43.93,29.41,14.52
SP000083450,S000021008,U0001075,1,G000069,2020-02-20 08:03:40,20200220,41.34,55.53,-14.19
SP000083451,S000021008,U0001075,1,G000069,2020-02-20 08:13:28,20200220,54.77,8.87,45.9
SP000083452,S000021008,U0001075,1,G000114,2020-02-20 08:08:29,20200220,45.86,21.5,24.36
SP000083453,S000021008,U0001075,1,G000069,2020-02-20 08:01:05,20200220,48.56,26.61,21.95
SP000083454,S000021008,U0001075,1,G000069,2020-02-20 08:09:44,20200220,31.58,17.56,14.02
SP000083455,S000021009,U0003061,1,G000051,2024-09-22 02:06:32,20240922,36.48,3.06,33.42
SP000083456,S000021009,U0003061,1,G000013,2024-09-22 02:08:45,20240922,27.43,1.2,26.23
SP000083457,S000021009,U0003061,1,G000111,2024-09-22 02:05:37,20240922,17.16,23.18,-6.02
SP000083458,S000021009,U0003061,1,G000051,2024-09-22 02:07:53,20240922,32.68,17.89,14.79
SP000083459,S000021009,U0003061,1,G000051,2024-09-22 02:14:16,20240922,26.49,4.79,21.7
SP000083460,S000021009,U0003061,1,G000051,2024-09-22 02:09:00,20240922,20.1,1.02,19.08
SP000083461,S000021009,U0003061,1,G000051,2024-09-22 02:07:10,20240922,16.14,3.1,13.04
SP000083462,S000021009,U0003061,1,G000097,2024-09-22 02:05:54,20240922,22.01,16.09,5.92
SP000083463,S000021010,U0001142,1,G000027,2021-08-05 18:32:21,20210805,352.35,80.86,271.49
SP000083464,S000021010,U0001142,1,G000027,2021-08-05 18:32:15,20210805,157.38,287.6,-130.22
SP000083465,S000021010,U0001142,1,G000027,2021-08-05 18:35:37,20210805,242.5,123.99,118.51
SP000083466,S000021010,U0001142,1,G000027,2021-08-05 18:29:50,20210805,223.3,114.66,108.64
SP000083467,S000021010,U0001142,1,G000018,2021-08-05 18:35:46,20210805,262.79,579.26,-316.47
SP000083468,S000021011,U0003978,1,G000063,2025-01-16 10:07:40,20250116,68.31,30.82,37.49
SP000083469,S000021011,U0003978,1,G000050,2025-01-16 10:16:22,20250116,80.97,49.63,31.34
SP000083470,S000021012,U0003628,1,G000087,2022-05-12 06:52:08,20220512,214.02,333.81,-119.79
SP000083471,S000021012,U0003628,1,G000093,2022-05-12 06:50:10,20220512,96.81,26.4,70.41
SP000083472,S000021013,U0002799,4,G000118,2025-01-02 13:27:27,20250102,41.75,31.73,10.02
SP000083473,S000021013,U0002799,4,G000118,2025-01-02 13:44:03,20250102,84.56,14.23,70.33
SP000083474,S000021013,U0002799,4,G000118,2025-01-02 13:41:50,20250102,60.76,9.59,51.17
SP000083475,S000021013,U0002799,4,G000118,2025-01-02 13:35:56,20250102,63.95,16.37,47.58
SP000083476,S000021013,U0002799,4,G000118,2025-01-02 13:26:37,20250102,53.53,103.72,-50.19
SP000083477,S000021013,U0002799,4,G000118,2025-01-02 13:18:32,20250102,35.9,27.16,8.74
SP000083478,S000021013,U0002799,4,G000118,2025-01-02 13:57:22,20250102,38.04,73.54,-35.5
SP000083479,S000021013,U0002799,4,G000118,2025-01-02 13:31:52,20250102,46.83,82.31,-35.48
SP000083480,S000021013,U0002799,4,G000118,2025-01-02 13:04:57,20250102,53.28,67.82,-14.54
SP000083481,S000021014,U0000889,1,G000113,2019-11-10 10:13:50,20191110,662.65,171.05,491.6
SP000083482,S000021014,U0000889,1,G000046,2019-11-10 10:12:52,20191110,618.75,168.78,449.97
SP000083483,S000021016,U0002980,1,G000069,2019-03-14 00:18:31,20190314,200.36,11.29,189.07
SP000083484,S000021016,U0002980,1,G000069,2019-03-14 00:19:02,20190314,141.44,36.77,104.67
SP000083485,S000021017,U0002815,1,G000095,2022-12-28 04:48:08,20221228,439.63,793.21,-353.58
SP000083486,S000021017,U0002815,1,G000095,2022-12-28 04:45:19,20221228,492.05,203.68,288.37
